Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2008);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
371;20238;"Journal of Microbiology, Immunology and Infection";journal;"19959133, 16841182";0,664;Q2;57;80;224;1935;403;222;1,79;24,19;Taiwan;Asiatic Region;"Elsevier Taiwan LLC";"1998-2020";"Immunology and Allergy (Q2); Infectious Diseases (Q2); Medicine (miscellaneous) (Q2); Microbiology (medical) (Q2); Immunology and Microbiology (miscellaneous)  (Q3)"
372;28374;"Oceanologia";journal;"00783234";0,664;Q1;42;27;112;1074;158;112;1,44;39,78;Poland;Eastern Europe;"Elsevier Sp. z o.o.";"1973, 1978, 1984, 1993-2020";"Ocean Engineering (Q1); Aquatic Science (Q2); Oceanography (Q2); Atmospheric Science (Q3)"
373;145707;"Technological and Economic Development of Economy";journal;"20294921, 20294913";0,660;Q2;47;48;136;1254;182;132;1,57;26,13;Lithuania;Eastern Europe;"Vilnius Gediminas Technical University";"2005-2020";"Finance (Q2)"
374;4400151523;"Clinical Practice and Epidemiology in Mental Health";journal;"17450179";0,659;Q2;48;29;93;771;180;92;1,73;26,59;United Arab Emirates;Middle East;"Bentham Science Publishers B.V.";"2005-2020";"Psychiatry and Mental Health (Q2); Epidemiology (Q3)"
375;14979;"ACME";journal;"14929732";0,658;Q1;36;26;53;1210;56;48;1,06;46,54;Canada;Northern America;"Okanagan University College";"2002-2004, 2006-2020";"Geography, Planning and Development (Q1)"
376;18153;"Pain Research and Management";journal;"19181523, 12036765";0,658;Q1;56;41;85;1674;181;62;2,20;40,83;Canada;Northern America;"Hindawi Limited";"1996-2020";"Anesthesiology and Pain Medicine (Q1); Neurology (Q3)"
377;12265;"Journal of Rehabilitation Research and Development";journal;"07487711, 19381352";0,657;Q1;103;128;315;5610;617;284;1,68;43,83;United States;Northern America;"Rehabilitation Research and Development Service";"1983-2016";"Rehabilitation (Q1)"
378;22474;"Leprosy Review";journal;"03057518";0,657;Q2;43;66;170;998;208;125;1,03;15,12;United Kingdom;Western Europe;"British Leprosy Relief Association";"1945-1948, 1950-2020";"Dermatology (Q2); Infectious Diseases (Q2); Medicine (miscellaneous) (Q2)"
379;130035;"Virology Journal";journal;"1743422X";0,650;Q2;81;165;332;6460;604;332;1,69;39,15;United Kingdom;Western Europe;"BioMed Central Ltd.";"2004-2020";"Infectious Diseases (Q2); Virology (Q3)"
380;4700153004;"AIDS Research and Therapy";journal;"17426405";0,649;Q2;40;26;68;938;144;68;2,09;36,08;United Kingdom;Western Europe;"BioMed Central Ltd.";"2004-2020";"Pharmacology (medical) (Q2); Molecular Medicine (Q3); Virology (Q3)"
381;23479;"Journal of Physiology and Pharmacology";journal;"08675910, 18991505";0,649;Q2;77;242;533;8490;1062;529;1,92;35,08;Poland;Eastern Europe;"Polish Physiological Society";"1991-2020";"Medicine (miscellaneous) (Q2); Pharmacology (Q2); Physiology (Q3)"
382;85920;"Reviews on Advanced Materials Science";journal;"16058127, 16065131";0,647;Q2;57;162;238;2131;263;225;0,86;13,15;Russian Federation;Eastern Europe;"Walter de Gruyter GmbH";"2003-2020";"Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2); Nanoscience and Nanotechnology (Q3)"
383;6400153111;"Journal of Ethnobiology and Ethnomedicine";journal;"17464269";0,645;Q1;69;26;104;1279;222;102;1,88;49,19;United Kingdom;Western Europe;"BioMed Central Ltd.";"2005-2020";"Complementary and Alternative Medicine (Q1); Cultural Studies (Q1); Health (social science) (Q1); Agricultural and Biological Sciences (miscellaneous) (Q2)"
384;19374;"AAPS PharmSciTech";journal;"15309932";0,643;Q1;93;167;301;4497;593;291;1,50;26,93;Switzerland;Western Europe;"Springer International Publishing AG";"2000-2020";"Pharmaceutical Science (Q1); Agronomy and Crop Science (Q2); Aquatic Science (Q2); Drug Discovery (Q2); Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Medicine (miscellaneous) (Q2)"
385;16561;"BMC Medical Imaging";journal;"14712342";0,643;Q2;37;17;30;442;79;30;2,43;26,00;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Radiology, Nuclear Medicine and Imaging (Q2)"
386;26801;"Computational Linguistics";journal;"08912017, 15309312";0,643;Q1;98;21;58;956;435;56;6,58;45,52;United States;Northern America;"MIT Press Journals";"1985, 1996-2020";"Language and Linguistics (Q1); Linguistics and Language (Q1); Artificial Intelligence (Q2); Computer Science Applications (Q2)"
387;16436;"JRAAS - Journal of the Renin-Angiotensin-Aldosterone System";journal;"14703203, 17528976";0,642;Q2;46;40;120;1442;224;113;2,01;36,05;United Kingdom;Western Europe;"SAGE Publications Ltd";"2000-2020";"Internal Medicine (Q2); Endocrinology (Q3)"
388;24341;"BMC Oral Health";journal;"14726831";0,641;Q2;50;34;60;1290;116;60;2,00;37,94;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Dentistry (miscellaneous) (Q2)"
389;26507;"Bulletin of the Geological Society of Finland";journal;"03675211";0,641;Q2;24;7;27;275;33;27;0,89;39,29;Finland;Western Europe;"Geological Society of Finland";"1979-1987, 1989-2020";"Geology (Q2)"
390;12200154702;"Channels";journal;"19336969, 19336950";0,641;Q2;43;67;56;3500;58;55;1,04;52,24;United States;Northern America;"Landes Bioscience";"2007-2020";"Biophysics (Q2); Medicine (miscellaneous) (Q2); Biochemistry (Q3)"
391;19619;"BMC International Health and Human Rights";journal;"1472698X";0,639;Q2;40;14;28;489;60;28;2,19;34,93;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Public Health, Environmental and Occupational Health (Q2)"
392;16598;"Cardiovascular Ultrasound";journal;"14767120";0,639;Q2;46;65;134;2058;231;134;1,32;31,66;United Kingdom;Western Europe;"BioMed Central Ltd.";"2003-2020";"Cardiology and Cardiovascular Medicine (Q2); Medicine (miscellaneous) (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
393;26391;"Electronic Journal of Differential Equations";journal;"10726691, 15506150";0,639;Q3;45;163;481;2975;264;481;0,51;18,25;United States;Northern America;"Texas State University - San Marcos";"1996-2020";"Analysis (Q3)"
394;21100298690;"Journal of Immunology Research";journal;"23147156, 23148861";0,639;Q2;83;25;89;1683;181;88;1,90;67,32;Egypt;Africa/Middle East;"Hindawi Limited";"2014-2020";"Medicine (miscellaneous) (Q2); Immunology (Q3); Immunology and Allergy (Q3)"
395;61774;"Journal of Inequalities and Applications";journal;"1029242X, 10255834";0,639;Q2;50;126;226;1903;170;226;0,69;15,10;United Kingdom;Western Europe;"Springer Open";"2000-2002, 2005-2020";"Applied Mathematics (Q2); Analysis (Q3); Discrete Mathematics and Combinatorics (Q3)"
396;25341;"Hortscience: A Publication of the American Society for Hortcultural Science";journal;"00185345, 23279834";0,638;Q1;90;379;1063;9517;914;1061;0,76;25,11;United States;Northern America;"American Society for Horticultural Science";"1977-1978, 1980-1981, 1983, 1985-2020";"Horticulture (Q1)"
397;14659;"Indian Journal of Medical Research";journal;"09715916, 09759174";0,637;Q2;87;234;635;7232;986;432;1,43;30,91;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"1945-1947, 1950-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
398;19991;"Kidney and Blood Pressure Research";journal;"14230143, 14204096";0,636;Q2;51;46;141;1803;225;136;1,59;39,20;Switzerland;Western Europe;"S. Karger AG";"1978-2020";"Cardiology and Cardiovascular Medicine (Q2); Nephrology (Q2)"
399;17392;"Soils and Foundations";journal;"00380806";0,634;Q1;79;65;242;1681;171;230;0,63;25,86;Japan;Asiatic Region;"Japanese Geotechnical Society";"1960-1972, 1975-2020";"Geotechnical Engineering and Engineering Geology (Q1); Civil and Structural Engineering (Q2)"
400;145269;"Homology, Homotopy and Applications";journal;"15320073, 15320081";0,632;Q2;30;45;82;849;29;80;0,42;18,87;United States;Northern America;"International Press of Boston, Inc.";"2001-2021";"Mathematics (miscellaneous) (Q2)"
401;25641;"Norsk Geologisk Tiddsskrift";journal;"08014736, 0029196X";0,632;Q2;43;21;92;1203;84;90;0,55;57,29;Norway;Western Europe;"Geological Society of Norway";"1979-2019";"Geology (Q2)"
402;26386;"Electronic Communications in Probability";journal;"1083589X";0,630;Q3;38;61;124;822;44;124;0,36;13,48;United States;Northern America;"Institute of Mathematical Statistics";"1996-2020";"Statistics and Probability (Q3); Statistics, Probability and Uncertainty (Q3)"
403;85143;"Records of the Australian Museum";journal;"00671975";0,628;Q1;22;8;40;298;43;40;0,88;37,25;Australia;Pacific Region;"Australian Museum";"1983, 2005-2012, 2014-2020";"History (Q1); Museology (Q1); Animal Science and Zoology (Q2); Ecology, Evolution, Behavior and Systematics (Q2)"
404;34765;"Irish Journal of Agricultural and Food Research";journal;"07916833";0,627;Q1;30;18;53;446;40;53;0,37;24,78;Ireland;Western Europe;"Teagasc";"1993-2020";"Food Science (Q1); Agronomy and Crop Science (Q2); Animal Science and Zoology (Q2); Ecology (Q2)"
405;17773;"Mediators of Inflammation";journal;"09629351, 14661861";0,626;Q3;97;46;190;1686;357;188;1,58;36,65;United States;Northern America;"Hindawi Publishing Corporation";"1992-2020";"Cell Biology (Q3); Immunology (Q3)"
406;19499;"BMC Women's Health";journal;"14726874";0,623;Q2;47;24;49;739;101;49;2,03;30,79;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Medicine (miscellaneous) (Q2); Obstetrics and Gynecology (Q2); Reproductive Medicine (Q2)"
407;25344;"HortTechnology";journal;"19437714, 10630198";0,620;Q1;56;115;376;2417;254;376;0,51;21,02;United States;Northern America;"American Society for Horticultural Science";"1993-2020";"Horticulture (Q1)"
408;5800179586;"International Breastfeeding Journal";journal;"17464358";0,620;Q2;41;29;43;610;56;37;1,30;21,03;United Kingdom;Western Europe;"BioMed Central Ltd.";"2006-2020";"Obstetrics and Gynecology (Q2); Pediatrics, Perinatology and Child Health (Q2)"
409;22683;"Analytical Sciences";journal;"09106340, 13482246";0,617;Q2;73;280;847;7778;1384;840;1,68;27,78;Japan;Asiatic Region;"Japan Society for Analytical Chemistry";"1985-2020";"Analytical Chemistry (Q2)"
410;28549;"Journal of Nonlinear Mathematical Physics";journal;"14029251, 17760852";0,617;Q3;40;106;226;2311;190;214;0,79;21,80;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1994-2020";"Mathematical Physics (Q3); Statistical and Nonlinear Physics (Q3)"
411;6400153108;"Artery Research";journal;"18729312";0,616;Q2;20;16;12;657;10;10;0,83;41,06;Netherlands;Western Europe;"Atlantis Press";"2006-2020";"Anatomy (Q2); Cardiology and Cardiovascular Medicine (Q2); Physiology (medical) (Q3)"
412;18300156711;"Advances in Cognitive Psychology";journal;"18951171";0,612;Q3;31;1;36;32;33;36;0,92;32,00;Poland;Eastern Europe;"University of Finance and Management";"2007-2020";"Experimental and Cognitive Psychology (Q3)"
413;23089;"Journal of Pharmacy and Pharmaceutical Sciences";journal;"14821826";0,608;Q2;78;41;168;1841;410;168;1,89;44,90;Canada;Northern America;"Canadian Society for Pharmaceutical Sciences";"1998-2020";"Medicine (miscellaneous) (Q2); Pharmaceutical Science (Q2); Pharmacology (Q2)"
414;500147005;"Maternal and Child Nutrition";journal;"17408695, 17408709";0,608;Q2;63;31;94;1605;150;83;1,08;51,77;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2005-2020";"Nutrition and Dietetics (Q2); Obstetrics and Gynecology (Q2); Pediatrics, Perinatology and Child Health (Q2); Public Health, Environmental and Occupational Health (Q2)"
415;15628;"Folia Neuropathologica";journal;"16414640, 1509572X";0,607;Q2;37;30;121;1453;203;119;1,33;48,43;Poland;Eastern Europe;"Termedia Publishing House Ltd.";"1994-2020";"Neurology (clinical) (Q2); Pathology and Forensic Medicine (Q2)"
416;23211;"Zoosystema";journal;"16389387, 12809551";0,604;Q2;26;35;113;1332;79;111;0,66;38,06;France;Western Europe;"Museum National d'Histoire Naturelle";"1998-1999, 2002, 2004-2020";"Animal Science and Zoology (Q2); Ecology, Evolution, Behavior and Systematics (Q2)"
417;20770;"Drug Delivery";journal;"10717544, 15210464";0,602;Q2;65;64;163;1826;320;163;1,67;28,53;United Kingdom;Western Europe;"Informa Healthcare";"1993, 1995-2020";"Medicine (miscellaneous) (Q2); Pharmaceutical Science (Q2)"
418;11600154097;"Journal of the European Optical Society";journal;"19902573";0,600;Q2;33;38;64;840;66;64;1,03;22,11;United Kingdom;Western Europe;"IOP Publishing Ltd.";"2006-2020";"Atomic and Molecular Physics, and Optics (Q2)"
419;20135;"Cadernos de Saude Publica";journal;"0102311X, 16784464";0,598;Q2;77;385;905;10849;998;831;0,89;28,18;Brazil;Latin America;"Fundacao Oswaldo Cruz";"1998-2020";"Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)"
420;4000149001;"Cancer Imaging";journal;"17405025, 14707330";0,598;Q2;48;195;155;6598;282;149;1,62;33,84;United Kingdom;Western Europe;"BioMed Central Ltd.";"2000-2020";"Medicine (miscellaneous) (Q2); Oncology (Q2); Radiological and Ultrasound Technology (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
421;13852;"Applied Rheology";journal;"16178106, 14306395";0,597;Q2;29;43;124;682;89;104;0,68;15,86;Germany;Western Europe;"Kerschensteiner Verlag GmbH";"1996-1997, 1999-2020";"Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2)"
422;25883;"Geodinamica Acta";journal;"09853111";0,597;Q2;49;21;85;1171;101;78;0,80;55,76;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1987-2020";"Earth-Surface Processes (Q2); Geophysics (Q2)"
423;14742;"International Journal of Circumpolar Health";journal;"12399736, 22423982";0,597;Q1;43;50;148;1267;193;134;0,97;25,34;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1997-2020";"Health (social science) (Q1); Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2); Epidemiology (Q3)"
424;22396;"Acta Myologica";journal;"11282460";0,596;Q2;33;17;95;425;118;89;0,98;25,00;Italy;Western Europe;"Gaetano Conte Academy";"1997-2020";"Cardiology and Cardiovascular Medicine (Q2); Medicine (miscellaneous) (Q2)"
425;20335;"Florida Entomologist";journal;"00154040";0,592;Q2;53;121;326;2515;241;326;0,64;20,79;United States;Northern America;"Florida Entomological Society";"1982, 1993-2020";"Ecology, Evolution, Behavior and Systematics (Q2); Insect Science (Q2)"
426;29822;"Iowa orthopaedic journal, The";journal;"15415457";0,592;Q2;38;19;89;52;80;89;0,58;2,74;United States;Northern America;"University of Iowa";"1993-2002, 2004-2020";"Medicine (miscellaneous) (Q2)"
427;19395;"BMC Nephrology";journal;"14712369";0,591;Q2;55;18;50;582;102;50;1,45;32,33;United Kingdom;Western Europe;"BioMed Central Ltd.";"2000-2020";"Nephrology (Q2)"
428;5000158308;"CBE Life Sciences Education";journal;"19317913";0,587;Q2;67;58;130;1077;157;120;0,90;18,57;United States;Northern America;"American Society for Cell Biology";"2006-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Education (Q2)"
429;17251;"Biologia Plantarum";journal;"15738264, 00063134";0,586;Q2;79;142;396;4078;606;396;1,54;28,72;Netherlands;Western Europe;"Springer Netherlands";"1959-2020";"Horticulture (Q2); Plant Science (Q2)"
430;14287;"Behavioural Neurology";journal;"09534180, 18758584";0,584;Q2;48;45;76;1527;124;73;1,63;33,93;Netherlands;Western Europe;"Hindawi Limited";"1988-1998, 2000-2001, 2003-2020";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3); Neuropsychology and Physiological Psychology (Q3)"
431;28586;"BioMedical Engineering Online";journal;"1475925X";0,584;Q2;75;29;138;840;266;137;1,96;28,97;United Kingdom;Western Europe;"BioMed Central Ltd.";"2002-2020";"Biomedical Engineering (Q2); Medicine (miscellaneous) (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Biomaterials (Q3); Radiological and Ultrasound Technology (Q3)"
432;26415;"Electronic Transactions on Numerical Analysis";journal;"10974067, 10689613";0,584;Q3;44;95;180;2154;119;174;0,69;22,67;United States;Northern America;"Kent State University";"1996-2020";"Analysis (Q3)"
433;26030;"Endocrine Journal";journal;"09188959, 13484540";0,584;Q2;72;148;379;4329;634;366;1,68;29,25;Japan;Asiatic Region;"Japan Endocrine Society";"1954-1963, 1993-2020";"Endocrinology, Diabetes and Metabolism (Q2); Endocrinology (Q3)"
434;17521;"Law and Contemporary Problems";journal;"00239186";0,584;Q1;37;49;100;3562;74;93;0,38;72,69;United States;Northern America;"Duke University School of Law";"1976, 1979, 1981-1982, 1985-1986, 1988-1989, 1991, 1993-1994, 1996, 2004-2020";"Law (Q1)"
435;15816;"Journal of the National Medical Association";journal;"00279684, 19434693";0,583;Q2;71;227;712;5351;785;638;0,91;23,57;United States;Northern America;"National Medical Association";"1946-2020";"Medicine (miscellaneous) (Q2)"
436;22715;"Annals of Agricultural and Environmental Medicine";journal;"12321966, 18982263";0,582;Q1;54;51;163;1603;262;163;1,58;31,43;Poland;Eastern Europe;"Institute of Agricultural Medicine";"1995-2020";"Waste Management and Disposal (Q1); Ecology, Evolution, Behavior and Systematics (Q2); Public Health, Environmental and Occupational Health (Q2)"
437;22604;"Revista Panamericana de Salud Publica/Pan American Journal of Public Health";journal;"16805348, 10204989";0,582;Q2;57;109;309;3470;433;285;1,20;31,83;United States;Northern America;"Pan American Health Organization";"1997-2020";"Public Health, Environmental and Occupational Health (Q2)"
438;20560;"Reviews in Cardiovascular Medicine";journal;"15306550";0,581;Q2;39;45;166;1454;203;147;0,99;32,31;United States;Northern America;"MedReviews LLC";"2000-2020";"Cardiology and Cardiovascular Medicine (Q2); Medicine (miscellaneous) (Q2)"
439;7700153108;"International Journal of Nanomedicine";journal;"11782013, 11769114";0,580;Q2;128;52;106;2391;213;101;2,01;45,98;New Zealand;Pacific Region;"Dove Medical Press Ltd.";"2006-2020";"Bioengineering (Q2); Drug Discovery (Q2); Medicine (miscellaneous) (Q2); Biomaterials (Q3); Biophysics (Q3); Nanoscience and Nanotechnology (Q3); Organic Chemistry (Q3)"
440;24552;"Mathematica Scandinavica";journal;"00255521";0,580;Q2;30;35;106;591;46;106;0,46;16,89;Denmark;Western Europe;"Mathematica Scandinavica";"1996-2020";"Mathematics (miscellaneous) (Q2)"
441;11200153519;"Express Polymer Letters";journal;"1788618X";0,578;Q1;72;104;117;2795;167;106;1,43;26,88;Hungary;Eastern Europe;"BME-PT and GTE";"2007-2020";"Chemical Engineering (miscellaneous) (Q1); Polymers and Plastics (Q1); Materials Chemistry (Q2); Organic Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
442;24523;"Acta Geologica Polonica";journal;"00015709";0,577;Q2;36;43;64;1620;62;64;0,89;37,67;Poland;Eastern Europe;"Polish Academy of Sciences, Committee of Geological Sciences";"1981, 1984-1988, 1990-2020";"Geology (Q2)"
443;26394;"Electronic Journal of Linear Algebra";journal;"10813810";0,576;Q3;31;45;92;720;49;92;0,52;16,00;United States;Northern America;"International Linear Algebra Society";"1996-2020";"Algebra and Number Theory (Q3)"
444;26034;"Endocrine Regulations";journal;"12100668, 13360329";0,576;Q2;32;18;45;760;89;45;1,19;42,22;Germany;Western Europe;"De Gruyter Open Ltd.";"1991-2020";"Endocrinology, Diabetes and Metabolism (Q2); Endocrinology (Q3)"
445;24581;"Animal Biodiversity and Conservation";journal;"2014928X, 1578665X";0,575;Q2;34;15;53;508;49;53;0,55;33,87;Spain;Western Europe;"Museu de Ciencies Naturals de Barcelona";"2001-2020";"Animal Science and Zoology (Q2); Nature and Landscape Conservation (Q2)"
446;15924;"Journal of Research of the National Institute of Standards and Technology";journal;"1044677X";0,574;Q1;59;28;135;368;100;134;0,80;13,14;United States;Northern America;"National Institute of Standards and Technology";"1986, 1989-2020";"Engineering (miscellaneous) (Q1)"
447;13260;"Biological Research";journal;"07176287, 07169760";0,572;Q2;55;47;163;1598;201;154;1,23;34,00;United Kingdom;Western Europe;"BioMed Central Ltd.";"1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
448;29854;"Occupational Therapy International";journal;"15570703, 09667903";0,571;Q1;37;21;50;657;51;48;0,79;31,29;Egypt;Africa/Middle East;"Hindawi Limited";"1994-2020";"Occupational Therapy (Q1); Medicine (miscellaneous) (Q2)"
449;23319;"Polish Polar Research";journal;"01380338, 20818262";0,570;Q2;32;25;56;732;50;55;0,92;29,28;Poland;Eastern Europe;"Polish Academy of Sciences, Committee on Polar Research";"1980-2020";"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q3)"
450;5600152714;"Scientific Online Letters on the Atmosphere";journal;"13496476";0,569;Q3;32;36;64;451;48;64;0,76;12,53;Japan;Asiatic Region;"Meteorological Society of Japan";"2005-2020";"Atmospheric Science (Q3)"
451;19926;"Scientific Programming";journal;"1875919X, 10589244";0,569;Q2;36;22;61;581;154;56;0,84;26,41;Egypt;Africa/Middle East;"Hindawi Limited";"1972, 1992-1997, 1999-2020";"Computer Science Applications (Q2); Software (Q2)"
452;4400151723;"Webology";journal;"1735188X";0,569;Q1;18;20;36;475;26;27;0,72;23,75;Iran;Middle East;"University of Tehran";"2006-2020";"Library and Information Sciences (Q1); Human-Computer Interaction (Q2); Information Systems and Management (Q2); Software (Q2)"
453;21100324714;"Annals of Global Health";journal;"22149996";0,568;Q2;66;69;207;3193;347;183;1,78;46,28;United States;Northern America;"Levy Library Press";"2014-2020";"Medicine (miscellaneous) (Q2)"
454;38175;"Vitis - Journal of Grapevine Research";journal;"00427500";0,567;Q2;49;44;115;1026;123;114;0,90;23,32;Germany;Western Europe;"Bundesanstalt fur Zuchtungsforschung an Kulturpflanzen";"1981, 1984-1985, 1993-2020";"Horticulture (Q2); Genetics (Q3)"
455;25072;"Geodiversitas";journal;"12809659, 16389395";0,566;Q2;38;34;76;2094;75;74;0,94;61,59;France;Western Europe;"Museum National d'Histoire Naturelle";"2002-2020";"Geology (Q2); Paleontology (Q2)"
456;76200;"Journal of Cotton Science";journal;"15236919, 15243303";0,566;Q2;39;42;99;996;74;98;0,72;23,71;United States;Northern America;"National Cotton Council of America";"1997-2020";"Materials Science (miscellaneous) (Q2)"
457;96929;"Maydica";journal;"00256153";0,566;Q2;34;34;161;1020;122;158;0,65;30,00;Italy;Western Europe;"Experimental Institute for Cereal Research";"1993-2020";"Agronomy and Crop Science (Q2); Plant Science (Q2); Genetics (Q3)"
458;29872;"Integrative Cancer Therapies";journal;"1552695X, 15347354";0,565;Q1;60;40;142;1505;300;128;2,10;37,63;United States;Northern America;"SAGE Publications Inc.";"2002-2020";"Complementary and Alternative Medicine (Q1); Oncology (Q2)"
459;25160;"New Zealand Journal of Geology, and Geophysics";journal;"00288306, 11758791";0,563;Q2;54;26;119;1247;106;119;0,81;47,96;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1958-2020";"Earth and Planetary Sciences (miscellaneous) (Q2); Geology (Q2); Geophysics (Q2)"
460;29280;"Journal of Occupational Health";journal;"13489585, 13419145";0,558;Q2;59;70;212;1867;308;211;1,17;26,67;Japan;Asiatic Region;"Japan Society for Occupational Health";"1996-2020";"Public Health, Environmental and Occupational Health (Q2)"
461;25448;"BMC Clinical Pathology";journal;"14726890";0,557;Q2;33;13;29;425;62;29;2,28;32,69;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2019";"Pathology and Forensic Medicine (Q2); Histology (Q3)"
462;25908;"Clinical and Applied Thrombosis/Hemostasis";journal;"10760296, 19382723";0,555;Q2;53;74;204;1737;304;178;1,44;23,47;United States;Northern America;"SAGE Publications Inc.";"1995-2020";"Medicine (miscellaneous) (Q2); Hematology (Q3)"
463;20316;"European Journal of Entomology";journal;"12105759, 18028829";0,553;Q2;56;112;295;4591;309;294;0,92;40,99;Czech Republic;Eastern Europe;"Czech Academy of Sciences";"1993-2020";"Insect Science (Q2)"
464;25260;"Heteroatom Chemistry";journal;"10981071, 10427163";0,553;Q2;42;120;302;3075;409;296;1,27;25,63;United States;Northern America;"Wiley-Blackwell";"1990-2020";"Chemistry (miscellaneous) (Q2)"
465;19613;"Swiss Medical Weekly";journal;"14247860, 14243997";0,553;Q2;70;126;408;3956;670;354;1,41;31,40;Switzerland;Western Europe;"EMH Swiss Medical Publishers Ltd.";"2001-2020";"Medicine (miscellaneous) (Q2)"
466;26401;"Electronic Journal of Qualitative Theory of Differential Equations";journal;"14173875";0,552;Q3;33;40;76;641;46;76;0,52;16,03;Hungary;Eastern Europe;"University of Szeged";"2000-2020";"Applied Mathematics (Q3)"
467;7500153108;"Kyushu Journal of Mathematics";journal;"13406116";0,551;Q2;20;18;64;244;23;64;0,37;13,56;Japan;Asiatic Region;"Kyushu University, Faculty of Science";"1994-2020";"Mathematics (miscellaneous) (Q2)"
468;11700154508;"Ethics in Science and Environmental Politics";journal;"16118014";0,550;Q1;18;18;17;667;22;14;0,64;37,06;Germany;Western Europe;"Inter-Research";"2001-2020";"Philosophy (Q1); Ecology (Q2); Education (Q2); Management, Monitoring, Policy and Law (Q2); Sociology and Political Science (Q2)"
469;20645;"Thrombosis Journal";journal;"14779560";0,548;Q3;39;17;62;506;108;60;1,24;29,76;United Kingdom;Western Europe;"BioMed Central Ltd.";"2003-2020";"Hematology (Q3)"
470;4000149605;"Advances in Difference Equations";journal;"16871839, 16871847";0,547;Q3;51;41;110;763;73;109;0,57;18,61;United States;Northern America;"Springer Publishing Company";"2004-2020";"Algebra and Number Theory (Q3); Analysis (Q3); Applied Mathematics (Q3)"
471;20000195048;"Aquatic Invasions";journal;"17986540, 18185487";0,544;Q2;46;76;117;1745;163;115;1,39;22,96;Finland;Western Europe;"Regional Euro-Asian Biological Invasions Centre";"2006-2020";"Aquatic Science (Q2); Water Science and Technology (Q2)"
472;24002;"Physiological Research";journal;"08628408, 18029973";0,544;Q2;70;179;341;6263;570;338;1,59;34,99;Czech Republic;Eastern Europe;"Czech Academy of Sciences";"1969, 1991-2020";"Medicine (miscellaneous) (Q2); Physiology (Q3)"
473;29634;"Journal of Negative Results in BioMedicine";journal;"14775751";0,542;Q1;22;12;41;351;71;41;2,00;29,25;United Kingdom;Western Europe;"BioMed Central Ltd.";"2002-2017";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
474;23433;"Chimia";journal;"00094293";0,541;Q2;55;131;375;4105;327;345;0,98;31,34;Switzerland;Western Europe;"Swiss Chemical Society";"1947-1949, 1960-1961, 1973-1986, 1996-2020";"Chemistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
475;19262;"Revista Brasileira de Psiquiatria";journal;"1809452X, 15164446";0,541;Q2;53;105;325;2881;331;193;0,97;27,44;Brazil;Latin America;"Associacao Brasileira de Psiquiatria";"1999-2020";"Psychiatry and Mental Health (Q2)"
476;19700202606;"Andean Geology";journal;"07187092, 07187106";0,539;Q2;36;17;46;1024;39;46;0,67;60,24;Chile;Latin America;"Servicio Nacional de Geologia y Mineria";"2009-2020";"Geology (Q2); Paleontology (Q2); Stratigraphy (Q2); Geochemistry and Petrology (Q3)"
477;15632;"Food Technology and Biotechnology";journal;"13342606, 13309862";0,539;Q1;67;64;189;2322;297;186;1,58;36,28;Croatia;Eastern Europe;"University of Zagreb";"1996-2020";"Chemical Engineering (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1); Biotechnology (Q2); Food Science (Q2)"
