Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2002);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
865;28127;"Environmental Health and Preventive Medicine";journal;"1342078X, 13474715";0,127;Q3;40;47;103;1776;19;103;0,21;37,79;Japan;Asiatic Region;"Springer Japan";"1996-2020";"Medicine (miscellaneous) (Q3); Public Health, Environmental and Occupational Health (Q4)"
866;21515;"Fauna Norvegica";journal;"15024873, 18915396";0,127;Q4;9;6;6;135;2;6;0,33;22,50;Norway;Western Europe;"Norwegian University of Science and Technology";"2000, 2002-2005, 2008-2010, 2012-2020";"Animal Science and Zoology (Q4)"
867;29865;"Indian Journal of Cancer";journal;"19984774, 0019509X";0,127;Q4;38;26;83;443;14;83;0,11;17,04;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"1965-2020";"Oncology (Q4)"
868;27018;"Journal of Energy in Southern Africa";trade journal;"1021447X";0,127;Q2;20;15;66;173;4;48;0,06;11,53;South Africa;Africa;"Energy Research Institute, University of Cape Town";"1993-2007, 2009-2020";"Energy (miscellaneous) (Q2); Computer Science (miscellaneous) (Q3)"
869;51166;"Natural Hazards and Earth System Sciences";journal;"16849981, 15618633";0,127;Q3;99;29;35;590;9;33;0,26;20,34;Germany;Western Europe;"European Geosciences Union";"2001-2020";"Earth and Planetary Sciences (miscellaneous) (Q3)"
870;16408;"Ochsner Journal";journal;"15245012";0,127;Q3;35;48;44;844;2;25;0,05;17,58;United States;Northern America;"Ochsner Clinic";"2001-2003, 2006-2020";"Medicine (miscellaneous) (Q3)"
871;23492;"Yugoslav Journal of Operations Research";journal;"03540243";0,127;Q4;21;18;59;301;4;59;0,11;16,72;Serbia;Eastern Europe;"University of Belgrade";"1994-1997, 1999-2020";"Management Science and Operations Research (Q4)"
872;33067;"Arquivos Brasileiros de Cardiologia";journal;"0066782X";0,126;Q4;53;193;504;3546;84;494;0,14;18,37;Brazil;Latin America;"Arquivos Brasileiros de Cardiologia";"1950-2020";"Cardiology and Cardiovascular Medicine (Q4)"
873;19700182901;"Brazilian Journal of Pharmaceutical Sciences";journal;"19848250, 21759790";0,126;Q3;40;49;113;1950;13;108;0,15;39,80;Brazil;Latin America;"Faculdade de Ciencias Farmaceuticas (Biblioteca-";"2009-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q3)"
874;28023;"Gaceta Medica de Mexico";journal;"00163813";0,126;Q3;21;112;348;2562;44;303;0,09;22,88;Mexico;Latin America;"Academia Nacional de Medicina";"1945-1946, 1948, 1950-2020";"Medicine (miscellaneous) (Q3)"
875;145688;"Hyle";journal;"14335158";0,126;Q3;17;5;24;195;3;24;0,12;39,00;Germany;Western Europe;"Hyle Publications";"1997-2002, 2004-2019";"Philosophy (Q3); Chemistry (miscellaneous) (Q4)"
876;18327;"Journal of Veterinary Science";journal;"1229845X, 1976555X";0,126;Q4;47;48;55;151;6;55;0,11;3,15;South Korea;Asiatic Region;"Korean Society of Veterinary Science";"2000-2020";"Veterinary (miscellaneous) (Q4)"
877;19056;"Minnesota Medicine";journal;"0026556X";0,126;Q3;22;124;332;44;26;285;0,10;0,35;United States;Northern America;"Minnesota Medical Association";"1945-2016";"Medicine (miscellaneous) (Q3)"
878;23622;"Scientia Forestalis/Forest Sciences";journal;"14139324";0,126;Q3;26;25;72;494;4;72;0,02;19,76;Brazil;Latin America;"University of Sao Paolo";"1996-2020";"Forestry (Q3)"
879;100237;"Tekstilec";trade journal;"03513386";0,126;Q3;11;23;89;326;6;89;0,10;14,17;Slovenia;Eastern Europe;"Faculty of Natural Sciences and Engineering, Tekstilec";"1989-2020";"Business and International Management (Q3); Business, Management and Accounting (miscellaneous) (Q3); Industrial and Manufacturing Engineering (Q3); Polymers and Plastics (Q3)"
880;34696;"Turk Tarim ve Ormancilik Dergisi/Turkish Journal of Agriculture and Forestry";journal;"1300011X, 13036173";0,126;Q3;43;50;326;995;12;326;0,02;19,90;Turkey;Middle East;"Turkiye Klinikleri Journal of Medical Sciences";"1994-2020";"Forestry (Q3); Ecology (Q4); Food Science (Q4)"
881;93144;"Tzu Chi Medical Journal";journal;"10163190";0,126;Q3;15;59;120;1171;5;120;0,04;19,85;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"1997-2020";"Medicine (miscellaneous) (Q3)"
882;39736;"Asian Journal of Surgery";journal;"02193108, 10159584";0,125;Q3;33;69;241;1364;29;211;0,14;19,77;Taiwan;Asiatic Region;"Elsevier Taiwan LLC";"1988-2020";"Surgery (Q3)"
883;28155;"Bangladesh Medical Research Council Bulletin";journal;"03779238";0,125;Q3;19;15;46;393;7;46;0,06;26,20;Bangladesh;Asiatic Region;"Bangladesh Medical Research Council";"1975-2019";"Medicine (miscellaneous) (Q3)"
884;15543;"Biotecnologia Aplicada";journal;"10272852, 08644551";0,125;Q4;15;30;161;942;17;159;0,08;31,40;Cuba;Latin America;"Elfos Scientiae";"1990-1992, 1998-2019";"Applied Microbiology and Biotechnology (Q4); Biotechnology (Q4)"
885;4700152427;"Electronic Notes in Discrete Mathematics";journal;"15710653";0,125;Q4;26;71;656;853;24;656;0,03;12,01;Netherlands;Western Europe;"Elsevier";"1999-2019";"Applied Mathematics (Q4); Discrete Mathematics and Combinatorics (Q4)"
886;144917;"Journal of Applied Mathematics";journal;"16870042, 1110757X";0,125;Q4;43;22;11;392;2;11;0,18;17,82;United States;Northern America;"Hindawi Publishing Corporation";"2001-2020";"Applied Mathematics (Q4)"
887;5900153316;"Journal of Medical Biochemistry";journal;"14528258, 14528266";0,125;Q4;17;22;73;640;5;72;0,02;29,09;Serbia;Eastern Europe;"Society of Medical Biochemists of Serbia";"2007-2019";"Biochemistry (medical) (Q4); Clinical Biochemistry (Q4)"
888;20500195068;"Journal of Microwaves, Optoelectronics and Electromagnetic Applications";journal;"21791074";0,125;Q3;17;15;32;232;4;32;0,14;15,47;Brazil;Latin America;"Brazilian Microwave and Optoelectronics Society";"2011-2020";"Electrical and Electronic Engineering (Q3)"
889;100147323;"Mathematical Modelling and Analysis";journal;"13926292, 16483510";0,125;Q4;25;33;67;390;7;67;0,12;11,82;Lithuania;Eastern Europe;"Vilnius Gediminas Technical University";"1996-2020";"Analysis (Q4); Modeling and Simulation (Q4)"
890;76017;"Nascer e Crescer";journal;"08720754";0,125;Q4;3;52;181;467;4;162;0,04;8,98;Brazil;Latin America;"Hospital de Criancas Maria Pia";"1996-2008";"Pediatrics, Perinatology and Child Health (Q4)"
891;12990;"Periodicum Biologorum";journal;"00315362, 18490964";0,125;Q3;20;72;255;1900;39;250;0,15;26,39;Croatia;Eastern Europe;"Croatian Society of Natural Sciences";"1980, 1984, 1986, 1990-2018";"Agricultural and Biological Sciences (miscellaneous) (Q3); Medicine (miscellaneous) (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4)"
892;5800207752;"Zeitschrift fur Sprachwissenschaft";journal;"07219067";0,125;Q3;16;42;51;440;11;51;0,11;10,48;Germany;Western Europe;"De Gruyter Mouton";"1982-2020";"Language and Linguistics (Q3); Linguistics and Language (Q3)"
893;17616;"Agri Dergisi";journal;"13000012";0,124;Q3;19;34;51;871;3;50;0,03;25,62;Turkey;Middle East;"Turkish Society of Algology";"1993-2020";"Anesthesiology and Pain Medicine (Q3)"
894;27194;"Canadian oncology nursing journal = Revue canadienne de nursing oncologique";journal;"1181912X";0,124;Q3;19;19;73;24;10;69;0,09;1,26;Canada;Northern America;"Pappin Communications";"1996-2015";"Medicine (miscellaneous) (Q3)"
895;5300152229;"Electronic Journal of Structural Engineering";journal;"14439255";0,124;Q3;20;7;10;88;2;10;0,20;12,57;Australia;Pacific Region;"Department of Civil and Environmental Engineering, The University of Melbourne";"2001-2002, 2006-2018";"Civil and Structural Engineering (Q3)"
896;22450;"Journal of Vector Borne Diseases";journal;"09729062";0,124;Q3;41;16;46;276;4;45;0,06;17,25;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"2003-2019";"Medicine (miscellaneous) (Q3); Infectious Diseases (Q4); Parasitology (Q4)"
897;18683;"Psychiatria Polska";journal;"00332674, 23915854";0,124;Q3;22;109;195;2392;38;192;0,22;21,94;Poland;Eastern Europe;"Polish Psychiatric Association";"1967-2020";"Medicine (miscellaneous) (Q3); Psychiatry and Mental Health (Q4)"
898;19070;"Revue de Pneumologie Clinique";journal;"17762561, 07618417";0,124;Q3;0;0;0;0;0;0;0,00;0,00;France;Western Europe;"Elsevier Masson";"1984-2018";"Pulmonary and Respiratory Medicine (Q3)"
899;19900191824;"Sultan Qaboos University Medical Journal";journal;"20750528, 2075051X";0,124;Q3;27;9;43;232;3;39;0,07;25,78;Oman;Middle East;"Sultan Qaboos University";"2000-2003, 2006-2020";"Medicine (miscellaneous) (Q3)"
900;19600157016;"Annales Mathematicae et Informaticae";journal;"17875021, 17876117";0,123;Q3;14;14;45;99;2;45;0,07;7,07;Hungary;Eastern Europe;"Eszterhazy Karoly College";"1997-2020";"Computer Science (miscellaneous) (Q3); Mathematics (miscellaneous) (Q4)"
901;14008;"Hrvatska Revija Za Rehabilitacijska Istrazivanja";journal;"13313010";0,123;Q4;8;15;47;356;4;46;0,08;23,73;Croatia;Eastern Europe;"University of Zagreb";"1999-2006, 2008-2020";"Developmental and Educational Psychology (Q4); Rehabilitation (Q4)"
902;16240;"Jornal Brasileiro de Psiquiatria";journal;"19820208, 00472085";0,123;Q4;22;41;150;1381;26;143;0,16;33,68;Brazil;Latin America;"Editora Cientifica Nacional Ltda";"1964-1977, 1982-2020";"Psychiatry and Mental Health (Q4)"
903;17226;"Journal of Medical Ultrasound";journal;"09296441, 22121552";0,123;Q4;14;21;105;351;6;102;0,04;16,71;Singapore;Asiatic Region;"Wolters Kluwer Medknow Publications";"1994-2020";"Radiology, Nuclear Medicine and Imaging (Q4)"
904;20763;"Listy Cukrovarnicke a Reparske";journal;"12103306";0,123;Q4;12;52;133;258;11;133;0,10;4,96;Czech Republic;Eastern Europe;"VUC Praha, a.s.";"1996-2020";"Agronomy and Crop Science (Q4)"
905;15502;"Measurement and Control";journal;"00202940";0,123;Q4;21;75;159;337;13;142;0,04;4,49;United States;Northern America;"SAGE Publications Inc.";"1968-2020";"Applied Mathematics (Q4); Control and Optimization (Q4); Instrumentation (Q4)"
906;17698;"Puerto Rico Health Sciences Journal";journal;"07380658";0,123;Q3;25;45;142;109;24;137;0,17;2,42;Puerto Rico;Latin America;"University of Puerto Rico Medical Sciences Campus";"1985-2020";"Medicine (miscellaneous) (Q3)"
907;144984;"Res Publica";journal;"13564765, 15728692";0,123;Q3;19;11;50;475;2;50;0,03;43,18;Netherlands;Western Europe;"Springer Netherlands";"1994-2020";"Law (Q3); Philosophy (Q3)"
908;22219;"Revista Cubana de Cirugia (discontinued)";journal;"15612945, 00347493";0,123;Q4;5;47;119;713;4;119;0,01;15,17;Cuba;Latin America;"Editorial Ciencias Medicas";"1972-1977, 1996-2002, 2004-2017";"Surgery (Q4)"
909;5000160208;"Revista Cubana de Educacion Medica Superior";journal;"08642141, 15612902";0,123;Q3;12;20;57;251;3;57;0,05;12,55;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2006-2007, 2009-2020";"Medicine (miscellaneous) (Q3); Education (Q4)"
910;13562;"Revista Cubana de Investigaciones Biomedicas";journal;"15613011, 08640300";0,123;Q3;11;38;119;761;3;119;0,03;20,03;Cuba;Latin America;"Editorial Ciencias Medicas";"1988-1992, 1996-2020";"Medicine (miscellaneous) (Q3)"
911;22988;"Revista Venezolana de Gerencia";journal;"13159984";0,123;Q3;10;30;64;806;6;64;0,06;26,87;Venezuela;Latin America;"Universidad del Zulia";"1996-2020";"Geography, Planning and Development (Q3)"
912;13831;"Chinese Journal of Aeronautics";journal;"10009361";0,122;Q3;50;40;110;318;14;110;0,11;7,95;China;Asiatic Region;"Chinese Journal of Aeronautics";"1990-1991, 1996-2020";"Aerospace Engineering (Q3); Mechanical Engineering (Q3)"
913;15184;"Duke Law Journal";journal;"00127086";0,122;Q3;42;26;89;0;21;89;0,26;0,00;United States;Northern America;"Duke University School of Law";"1978, 1980-1981, 1983-1986, 1988-1994, 1996-2020";"Law (Q3)"
914;25581;"Indian Journal of Dental Research";journal;"19983603, 09709290";0,122;Q3;43;27;71;100;10;67;0,11;3,70;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"1989-2020";"Medicine (miscellaneous) (Q3); Dentistry (miscellaneous) (Q4)"
915;29808;"Journal of the College of Physicians and Surgeons--Pakistan : JCPSP";journal;"1022386X";0,122;Q3;33;225;567;4257;53;497;0,10;18,92;Pakistan;Asiatic Region;"College of Physicians and Surgeons Pakistan";"1996-2020";"Medicine (miscellaneous) (Q3)"
916;25600;"Journal of the International Academy of Periodontology";journal;"14662094";0,122;Q3;30;19;43;215;5;42;0,03;11,32;United Kingdom;Western Europe;"FDI World Dental Press Ltd";"1999-2016";"Medicine (miscellaneous) (Q3)"
917;27347;"Metallofizika i Noveishie Tekhnologii";journal;"10241809";0,122;Q3;15;21;157;328;9;157;0,06;15,62;Ukraine;Eastern Europe;"G.V. Kurdyumov Institute for Metal Physics of N.A.S. of Ukraine";"1996-2020";"Metals and Alloys (Q3); Condensed Matter Physics (Q4); Electronic, Optical and Magnetic Materials (Q4); Mathematics (miscellaneous) (Q4)"
918;26703;"Polish Archives of Internal Medicine";journal;"00323772, 18979483";0,122;Q3;35;156;500;3773;81;496;0,15;24,19;Poland;Eastern Europe;"Medycyna Praktyczna";"1953-2020";"Internal Medicine (Q3)"
919;15100;"Revista Brasileira de Oftalmologia";journal;"19828551, 00347280";0,122;Q4;11;21;52;270;3;52;0,03;12,86;Brazil;Latin America;"Sociedade Brasileira de Oftalmologia";"1947-1971, 1973-2020";"Ophthalmology (Q4); Surgery (Q4)"
920;14936;"Advances in Clinical and Experimental Medicine";journal;"18995276, 24512680";0,121;Q3;27;74;53;1832;6;49;0,11;24,76;Poland;Eastern Europe;"Wroclaw Medical University";"2001-2020";"Medicine (miscellaneous) (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4)"
921;21100398212;"Ajalooline Ajakiri";journal;"14063859, 22283897";0,121;Q2;2;3;2;0;0;2;0,00;0,00;Estonia;Eastern Europe;"Tartu University Press";"1999, 2001-2002, 2015-2018";"History (Q2)"
922;24247;"Anais Brasileiros de Dermatologia";journal;"03650596, 18064841";0,121;Q3;44;82;278;1812;20;232;0,06;22,10;Brazil;Latin America;"Elsevier BV";"1963-1977, 1979-1980, 1990-2020";"Dermatology (Q3)"
923;77291;"Biomedica";journal;"01204157";0,121;Q3;28;60;1;304;0;1;0,00;5,07;Colombia;Latin America;"Instituto Nacional de Salud";"2001-2020";"Medicine (miscellaneous) (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4)"
924;13643;"BMC Ear, Nose and Throat Disorders";journal;"14726815";0,121;Q4;23;3;1;58;0;1;0,00;19,33;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2019";"Otorhinolaryngology (Q4)"
925;25411;"BMC Endocrine Disorders";journal;"14726823";0,121;Q3;41;3;1;119;0;1;0,00;39,67;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Medicine (miscellaneous) (Q3); Endocrinology, Diabetes and Metabolism (Q4)"
926;19619;"BMC International Health and Human Rights";journal;"1472698X";0,121;Q4;40;6;1;119;0;1;0,00;19,83;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Public Health, Environmental and Occupational Health (Q4)"
927;16561;"BMC Medical Imaging";journal;"14712342";0,121;Q4;37;3;1;69;1;1;1,00;23,00;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Radiology, Nuclear Medicine and Imaging (Q4)"
928;19838;"Deutsche Zeitschrift fur Sportmedizin";journal;"03445925";0,121;Q4;20;71;589;1545;47;588;0,07;21,76;Germany;Western Europe;"Dynamic Media Sales Verlag";"1996-2020";"Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Sports Science (Q4)"
929;5700157114;"Development and Society";journal;"15988074";0,121;Q3;0;0;0;0;0;0;0,00;0,00;South Korea;Asiatic Region;"Seoul National University";"1998-1999, 2014-2018";"Social Sciences (miscellaneous) (Q3)"
930;12600154705;"Eklem Hastaliklari ve Cerrahisi";journal;"13058282, 13090313";0,121;Q4;16;0;0;0;0;0;0,00;0,00;Turkey;Middle East;"Turkish Joint Diseases Foundation";"2008-2020";"Orthopedics and Sports Medicine (Q4); Rehabilitation (Q4); Surgery (Q4)"
931;26804;"Espace-Populations-Societes";journal;"07557809";0,121;Q3;12;30;84;520;7;84;0,06;17,33;France;Western Europe;"Universite des Sciences et Technologiques de Lille";"1983-2019";"Geography, Planning and Development (Q3); Demography (Q4)"
932;28168;"Finisterra";journal;"04305027";0,121;Q3;10;11;43;313;2;43;0,08;28,45;Portugal;Western Europe;"Universidade de Lisboa";"1978-1990, 1992-2002, 2007, 2012-2019";"Earth and Planetary Sciences (miscellaneous) (Q3); Geography, Planning and Development (Q3)"
933;28670;"Geographica Helvetica";journal;"00167312, 21948798";0,121;Q3;20;25;77;789;5;77;0,06;31,56;Germany;Western Europe;"Fotorotar AG";"1946-2020";"Geography, Planning and Development (Q3); Anthropology (Q4); Earth-Surface Processes (Q4); Global and Planetary Change (Q4)"
934;21100432478;"Historisk Tidskrift";journal;"0345469X";0,121;Q2;5;0;14;0;0;14;0,00;0,00;Sweden;Western Europe;"Svenska Historiska Foreningen";"1973, 1977, 1979-1980, 1983-1987, 1999-2001, 2014-2018";"History (Q2)"
935;21100203118;"Indian Journal of Community Health";journal;"22489509, 09717587";0,121;Q4;9;0;1;0;0;1;0,00;0,00;India;Asiatic Region;"Indian Association of Preventive and Social Medicine Uttar Pradesh and Uttarakhand (IAPSMUPUK) State Chapter";"2001, 2012-2020";"Public Health, Environmental and Occupational Health (Q4)"
936;4500151509;"International Journal of Applied Mathematics and Computer Science";journal;"1641876X";0,121;Q3;47;1;1;7;1;1;1,00;7,00;Germany;Western Europe;"Walter de Gruyter GmbH";"2001-2002, 2006-2020";"Engineering (miscellaneous) (Q3); Applied Mathematics (Q4); Computer Science (miscellaneous) (Q4)"
937;17576;"Journal fur Mineralstoffwechsel";journal;"10237763, 16809408";0,121;Q4;7;28;100;578;9;90;0,07;20,64;Austria;Western Europe;"Krause und Pachernegg GmbH";"1998-2017";"Endocrinology (Q4); Endocrinology, Diabetes and Metabolism (Q4); Orthopedics and Sports Medicine (Q4)"
938;21100197120;"Journal of Buddhist Ethics";journal;"10769005";0,121;Q2;7;1;1;0;0;1;0,00;0,00;United States;Northern America;"Penn State University Press";"1998-1999, 2002, 2011-2020";"Religious Studies (Q2); Philosophy (Q3)"
939;16002;"Journal of Postgraduate Medicine";journal;"09722823, 00223859";0,121;Q3;52;125;199;1653;47;180;0,22;13,22;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"1961-2020";"Medicine (miscellaneous) (Q3)"
940;23173;"Korean Journal of Physiology and Pharmacology";journal;"20933827, 12264512";0,121;Q4;29;48;199;1518;18;199;0,07;31,63;South Korea;Asiatic Region;"Korean Physiological Soc. and Korean Soc. of Pharmacology";"1997-2020";"Pharmacology (Q4); Physiology (Q4)"
941;9500154013;"NWIG New West Indian Guide";journal;"22134360, 13822373";0,121;Q3;5;1;1;0;0;1;0,00;0,00;Netherlands;Western Europe;"Brill Academic Publishers";"1977-1978, 2001-2002, 2011-2019";"Social Sciences (miscellaneous) (Q3); Arts and Humanities (miscellaneous) (Q4)"
942;22367;"Progress in Natural Science: Materials International";journal;"10020071";0,121;Q3;63;134;397;175;65;397;0,18;1,31;Netherlands;Western Europe;"Elsevier BV";"1996-2020";"Materials Science (miscellaneous) (Q3); Multidisciplinary (Q3)"
943;25369;"Revista Critica de Ciencias Sociais";journal;"02541106";0,121;Q4;5;0;1;0;0;1;0,00;0,00;Portugal;Western Europe;"Centro de estudos sociais";"1981, 2001, 2015-2020";"Psychology (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4)"
944;5000157109;"Revista Cubana de Hematologia, Inmunologia y Hemoterapia";journal;"08640289, 15612996";0,121;Q4;8;30;72;672;2;72;0,00;22,40;Cuba;Latin America;"Editorial Ciencias Medicas";"1999-2003, 2006-2020";"Hematology (Q4); Immunology (Q4); Immunology and Allergy (Q4)"
945;5600155284;"Revista de Antropologia Social";journal;"19882831, 1131558X";0,121;Q4;10;0;1;0;0;1;0,00;0,00;Spain;Western Europe;"Universidad Complutense de Madrid";"2001, 2009-2020";"Anthropology (Q4)"
946;5600152919;"Revista Internacional de Sociologia";journal;"1988429X, 00349712";0,121;Q4;17;0;1;0;0;1;0,00;0,00;Spain;Western Europe;"CSIC Consejo Superior de Investigaciones Cientificas";"1976-1981, 1983, 1985-1988, 1992-1993, 1995, 1997, 1999, 2008-2020";"Social Sciences (miscellaneous) (Q4)"
947;21100255401;"SAGE Open";journal;"21582440";0,121;Q3;32;0;0;0;0;0;0,00;0,00;United States;Northern America;"SAGE Publications Inc.";"2011-2020";"Social Sciences (miscellaneous) (Q3); Arts and Humanities (miscellaneous) (Q4)"
948;19332;"Salud Mental";journal;"01853325";0,121;Q4;24;53;165;1982;22;153;0,11;37,40;Mexico;Latin America;"Elsevier GmbH";"1995-2020";"Clinical Psychology (Q4); Psychiatry and Mental Health (Q4)"
949;17140;"Scandia";journal;"00365483";0,121;Q2;4;0;1;0;0;1;0,00;0,00;Sweden;Western Europe;"Statens Humanistiska Forskningsrad";"1976, 1980-1982, 2001, 2008-2019";"History (Q2)"
950;26767;"Altex";journal;"1868596X, 18688551";0,120;Q3;51;36;70;0;18;64;0,26;0,00;Germany;Western Europe;"Springer International Publishing AG";"2000-2020";"Medical Laboratory Technology (Q3); Medicine (miscellaneous) (Q3); Pharmacology (Q4)"
951;12742;"Ginekologia Polska";journal;"00170011";0,120;Q3;21;211;707;954;64;703;0,06;4,52;Poland;Eastern Europe;"Via Medica";"1948, 1953-1989, 1992-2020";"Obstetrics and Gynecology (Q3)"
952;17135;"Materiales de Construccion";journal;"19883226, 04652746";0,120;Q3;30;27;71;428;3;71;0,04;15,85;Spain;Western Europe;"CSIC Consejo Superior de Investigaciones Cientificas";"1967-1971, 1996-2020";"Building and Construction (Q3); Materials Science (miscellaneous) (Q3); Mechanics of Materials (Q4)"
953;12603;"Revue de Geographie Alpine";journal;"00351121";0,120;Q3;15;22;96;281;9;96;0,09;12,77;France;Western Europe;"Armand Colin Editeur";"1977, 1979, 1982-1988, 1994-2020";"Geography, Planning and Development (Q3); Earth-Surface Processes (Q4)"
954;17122;"Saeculum";journal;"21944075, 00805319";0,120;Q2;8;12;38;1053;8;38;0,30;87,75;Germany;Western Europe;"Bohlau Verlag GmbH and CIE (Germany)";"1950-2008, 2010-2019";"History (Q2)"
955;14671;"Indian Journal of Medical Sciences (discontinued)";journal;"19983654, 00195359";0,119;Q3;41;76;240;648;41;239;0,11;8,53;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"1957-2013, 2016-2017";"Medicine (miscellaneous) (Q3)"
956;3500148007;"Revista Chilena de Infectologia";journal;"07161018";0,119;Q4;19;30;64;386;18;64;0,28;12,87;Chile;Latin America;"Sociedad Chilena de Infectologia";"2000-2020";"Infectious Diseases (Q4); Public Health, Environmental and Occupational Health (Q4)"
957;22933;"Turkish Journal of Electrical Engineering and Computer Sciences";journal;"13000632, 13036203";0,119;Q3;30;31;23;550;6;23;0,22;17,74;Turkey;Middle East;"Turkiye Klinikleri Journal of Medical Sciences";"1996-2020";"Electrical and Electronic Engineering (Q3); Computer Science (miscellaneous) (Q4)"
958;20244;"Ulster Medical Journal";journal;"00416193";0,119;Q3;29;30;96;429;19;91;0,15;14,30;United Kingdom;Western Europe;"Ulster Medical Society";"1946-1947, 1950-2020";"Medicine (miscellaneous) (Q3)"
959;27495;"Annals of Saudi Medicine";journal;"02564947";0,118;Q3;44;116;399;2116;50;332;0,07;18,24;Saudi Arabia;Middle East;"King Faisal Specialist Hospital and Research Centre";"1988-2020";"Medicine (miscellaneous) (Q3)"
960;34097;"Archivos de Cardiologia de Mexico";journal;"14059940";0,118;Q4;17;102;227;1578;26;212;0,10;15,47;Mexico;Latin America;"Instituto Nacional de Cardiologia Ignazio Chavez";"2001-2020";"Cardiology and Cardiovascular Medicine (Q4)"
961;21100284241;"Basic and Clinical Andrology";journal;"20514190";0,118;Q3;18;40;196;1186;17;188;0,13;29,65;United Kingdom;Western Europe;"BioMed Central Ltd.";"2009, 2013-2020";"Urology (Q3); Reproductive Medicine (Q4)"
962;24371;"Brazilian Dental Journal";journal;"01036440";0,118;Q4;50;40;81;19;15;81;0,13;0,48;Brazil;Latin America;"Associacao Brasileira de Divulgacao Cientifica";"1990-2020";"Dentistry (miscellaneous) (Q4)"
963;145262;"Journal of the Brazilian Computer Society";journal;"01046500, 16784804";0,118;Q4;20;13;23;290;3;23;0,13;22,31;Switzerland;Western Europe;"Springer International Publishing AG";"2000-2020";"Computer Science (miscellaneous) (Q4)"
964;18607;"Primary Care Respiratory Journal";journal;"14751534, 14714418";0,118;Q4;51;47;60;362;6;48;0,10;7,70;United Kingdom;Western Europe;"Primary Care Respiratory Society UK";"2000-2014";"Public Health, Environmental and Occupational Health (Q4); Pulmonary and Respiratory Medicine (Q4)"
965;25353;"Revista de Gastroenterologia de Mexico";journal;"03750906";0,118;Q3;20;84;112;1041;16;105;0,01;12,39;Mexico;Latin America;"Obsidiana Editores";"1947-1949, 1961, 1974-2020";"Gastroenterology (Q3)"
966;101730;"Rudarsko Geolosko Naftni Zbornik";journal;"03534529";0,118;Q3;12;4;31;62;1;31;0,05;15,50;Croatia;Eastern Europe;"University of Zagreb";"1994-2020";"Energy (miscellaneous) (Q3); Geotechnical Engineering and Engineering Geology (Q3); Water Science and Technology (Q3); Geology (Q4)"
967;26808;"Estudios Demograficos y Urbanos";journal;"01867210";0,117;Q4;5;0;5;0;1;5;0,00;0,00;Mexico;Latin America;"Colegio de Mexico, A.C., Departamento de Publicaciones";"1986-1999, 2014-2020";"Demography (Q4); Urban Studies (Q4)"
968;12667;"High Technology Letters";journal;"10066748";0,117;Q3;11;63;172;650;13;172;0,09;10,32;China;Asiatic Region;"Institute of Scientific and Technical Information of China";"1991, 1995-2020";"Energy (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3); Biotechnology (Q4); Control and Systems Engineering (Q4); Information Systems (Q4)"
969;23323;"Japanese Journal of Ecology";journal;"00215007";0,117;Q4;12;4;69;170;8;69;0,09;42,50;Japan;Asiatic Region;"Tohoku University";"1979-2005, 2007-2011, 2013-2020";"Ecology (Q4); Ecology, Evolution, Behavior and Systematics (Q4)"
970;28236;"Journal of nursing research : JNR, The";journal;"16823141";0,117;Q3;32;33;18;792;4;18;0,22;24,00;Taiwan;Asiatic Region;"Taiwan Nurses Association";"2001-2020";"Medicine (miscellaneous) (Q3); Nursing (miscellaneous) (Q3)"
971;24878;"Journal of Pakistan Association of Dermatologists";journal;"15609014";0,117;Q4;13;45;145;552;8;123;0,05;12,27;Pakistan;Asiatic Region;"Pakistan Association of Dermatologists";"1999-2019";"Dermatology (Q4)"
972;21100465408;"Medical Journal of Indonesia";journal;"22528083, 08531773";0,117;Q3;9;40;115;652;5;111;0,01;16,30;Indonesia;Asiatic Region;"Faculty of Medicine Universitas Indonesia";"1994-2020";"Medicine (miscellaneous) (Q3)"
