Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2006);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
459;78470;"Discrete Mathematics and Theoretical Computer Science";journal;"13658050";0,428;Q2;25;19;33;370;31;33;0,94;19,47;France;Western Europe;"Maison de l'informatique et des mathematiques discretes";"1998-2000, 2004-2019";"Computer Science (miscellaneous) (Q2); Discrete Mathematics and Combinatorics (Q3); Theoretical Computer Science (Q3)"
460;38551;"Annals of Hepatology";journal;"16652681";0,427;Q2;53;80;108;2188;189;106;1,67;27,35;Mexico;Latin America;"Mexican Association of Hepatology";"2002-2020";"Medicine (miscellaneous) (Q2); Hepatology (Q3)"
461;130094;"Evidence-based Complementary and Alternative Medicine";journal;"17414288, 1741427X";0,427;Q1;90;73;79;2868;231;73;2,92;39,29;United States;Northern America;"Hindawi Publishing Corporation";"2005-2020";"Complementary and Alternative Medicine (Q1)"
462;26336;"Geologia Croatica";journal;"1330030X";0,426;Q2;28;10;39;350;21;39;0,16;35,00;Croatia;Eastern Europe;"Croatian Geological Survey";"1992-2020";"Earth and Planetary Sciences (miscellaneous) (Q2); Geology (Q2)"
463;130020;"International Journal of Medical Sciences";journal;"14491907";0,426;Q2;62;31;25;986;51;23;2,04;31,81;Australia;Pacific Region;"Ivyspring International Publisher";"2005-2020";"Medicine (miscellaneous) (Q2)"
464;23914;"Journal of Integer Sequences";journal;"15307638";0,422;Q3;28;36;90;398;29;90;0,34;11,06;Canada;Northern America;"University of Waterloo";"1998-2020";"Discrete Mathematics and Combinatorics (Q3)"
465;19550;"Veterinary Quarterly";journal;"01652176, 18755941";0,421;Q2;46;15;38;648;53;38;1,42;43,20;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1979, 1982-2007, 2011-2020";"Medicine (miscellaneous) (Q2); Veterinary (miscellaneous) (Q2)"
466;7500153108;"Kyushu Journal of Mathematics";journal;"13406116";0,420;Q3;20;6;67;118;22;67;0,38;19,67;Japan;Asiatic Region;"Kyushu University, Faculty of Science";"1994-2020";"Mathematics (miscellaneous) (Q3)"
467;18801;"OIE Revue Scientifique et Technique";journal;"16080637, 02531933";0,419;Q2;88;83;261;2749;249;250;0,91;33,12;France;Western Europe;"Office International des Epizooties";"1990-2020";"Animal Science and Zoology (Q2); Medicine (miscellaneous) (Q2)"
468;29579;"Journal of Biosciences";journal;"02505991";0,416;Q2;73;77;254;3088;284;234;0,81;40,10;India;Asiatic Region;"Springer India";"1979-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
469;25641;"Norsk Geologisk Tiddsskrift";journal;"08014736, 0029196X";0,414;Q2;43;38;62;1217;44;62;0,80;32,03;Norway;Western Europe;"Geological Society of Norway";"1979-2019";"Geology (Q2)"
470;12637;"Canadian Journal of Urban Research";journal;"11883774";0,413;Q2;19;21;69;730;31;65;0,37;34,76;Canada;Northern America;"Institute of Urban Studies";"1992-2017, 2019";"Geography, Planning and Development (Q2); Urban Studies (Q2)"
471;17135;"Materiales de Construccion";journal;"19883226, 04652746";0,413;Q2;30;33;95;585;41;88;0,46;17,73;Spain;Western Europe;"CSIC Consejo Superior de Investigaciones Cientificas";"1967-1971, 1996-2020";"Building and Construction (Q2); Materials Science (miscellaneous) (Q2); Mechanics of Materials (Q2)"
472;15924;"Journal of Research of the National Institute of Standards and Technology";journal;"1044677X";0,412;Q2;59;27;157;683;159;156;0,74;25,30;United States;Northern America;"National Institute of Standards and Technology";"1986, 1989-2020";"Engineering (miscellaneous) (Q2)"
473;25260;"Heteroatom Chemistry";journal;"10981071, 10427163";0,411;Q2;42;90;295;3110;271;293;0,87;34,56;United States;Northern America;"Wiley-Blackwell";"1990-2020";"Chemistry (miscellaneous) (Q2)"
474;130063;"Pharmacological Reports";journal;"17341140";0,409;Q2;83;129;366;4408;547;365;1,55;34,17;Netherlands;Western Europe;"Elsevier BV";"2005-2020";"Medicine (miscellaneous) (Q2); Pharmacology (Q3)"
475;145581;"International Journal of Photoenergy";journal;"1110662X, 1687529X";0,408;Q2;51;42;102;1231;83;102;0,85;29,31;United States;Northern America;"Hindawi Publishing Corporation";"1999-2020";"Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Renewable Energy, Sustainability and the Environment (Q2); Atomic and Molecular Physics, and Optics (Q3)"
476;15608;"Engineering in Life Sciences";journal;"16182863, 16180240";0,407;Q2;57;70;144;1910;159;140;1,10;27,29;Germany;Western Europe;"Wiley-VCH Verlag";"2004-2020";"Environmental Engineering (Q2); Bioengineering (Q3); Biotechnology (Q3)"
477;22550;"Web Ecology";journal;"21933081, 13991183";0,407;Q2;17;10;5;557;2;5;0,50;55,70;Germany;Western Europe;"Copernicus GmbH";"2000-2003, 2005-2020";"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q3)"
478;26890;"Health Reports";journal;"12091367, 08406529";0,406;Q2;60;18;54;0;68;54;1,03;0,00;Canada;Northern America;"Statistics Canada";"1989-2020";"Demography (Q2); Public Health, Environmental and Occupational Health (Q2)"
479;22729;"Journal of the Brazilian Chemical Society";journal;"01035053, 16784790";0,406;Q2;70;236;511;7491;619;497;1,07;31,74;Brazil;Latin America;"Sociedade Brasileira de Quimica";"1990, 1996-2020";"Chemistry (miscellaneous) (Q2)"
480;98641;"Geologia USP - Serie Cientifica";journal;"1519874X";0,405;Q2;21;19;29;557;17;29;0,55;29,32;Brazil;Latin America;"University of Sao Paolo";"2002-2019";"Geology (Q2)"
481;17525;"Neurologia Medico-Chirurgica";journal;"13498029, 03872572, 04708105";0,405;Q2;51;186;487;2417;310;378;0,58;12,99;Japan;Asiatic Region;"Japan Neurosurgical Society";"1959-1968, 1971-2020";"Surgery (Q2); Neurology (clinical) (Q3)"
482;29320;"Online Journal of Issues in Nursing";journal;"10913734";0,405;Q2;41;49;127;617;89;80;0,68;12,59;United States;Northern America;"American Nurses Association";"1996-2019";"Issues, Ethics and Legal Aspects (Q2)"
483;20135;"Cadernos de Saude Publica";journal;"0102311X, 16784464";0,404;Q2;77;296;646;7720;667;610;0,84;26,08;Brazil;Latin America;"Fundacao Oswaldo Cruz";"1998-2020";"Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)"
484;23836;"Linguistics";journal;"00243949, 1613396X";0,403;Q1;44;38;94;1521;66;92;0,60;40,03;Germany;Western Europe;"De Gruyter Mouton";"1963-2020";"Language and Linguistics (Q1); Linguistics and Language (Q1)"
485;18807;"Onderstepoort Journal of Veterinary Research";journal;"22190635, 00302465";0,403;Q2;35;42;123;997;79;123;0,51;23,74;South Africa;Africa;"AOSIS (Pty) Ltd";"1965-2020";"Medicine (miscellaneous) (Q2); Veterinary (miscellaneous) (Q2)"
486;27703;"Tohoku Journal of Experimental Medicine";journal;"13493329, 00408727";0,403;Q2;59;128;352;3337;422;351;1,20;26,07;Japan;Asiatic Region;"Tohoku University Medical Press";"1920-1945, 1947-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
487;25344;"HortTechnology";journal;"19437714, 10630198";0,402;Q2;56;118;402;2459;209;400;0,49;20,84;United States;Northern America;"American Society for Horticultural Science";"1993-2020";"Horticulture (Q2)"
488;13917;"Indian Journal of Ophthalmology";journal;"19983689, 03014738";0,402;Q3;51;97;266;1117;158;176;0,51;11,52;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"1946-1947, 1971-2020";"Ophthalmology (Q3)"
489;20136;"Canada communicable disease report = Releve des maladies transmissibles au Canada";journal;"14818531, 11884169";0,401;Q2;25;41;131;0;113;131;0,86;0,00;Canada;Northern America;"Health Canada";"1992-2009";"Medicine (miscellaneous) (Q2)"
490;6000195392;"Estonian Journal of Earth Sciences";journal;"17364728";0,401;Q2;24;16;48;669;23;46;0,51;41,81;Estonia;Eastern Europe;"Estonian Academy Publishers";"2007-2020";"Earth and Planetary Sciences (miscellaneous) (Q2); Water Science and Technology (Q2)"
491;16836;"BMC Chemical Biology";journal;"14726769";0,400;Q3;20;3;6;90;7;6;1,40;30,00;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2012";"Drug Discovery (Q3); Molecular Medicine (Q4)"
492;22465;"Korean Journal of Parasitology";journal;"17380006, 00234001";0,400;Q3;42;53;90;240;94;90;0,59;4,53;South Korea;Asiatic Region;"Korean Journal of Parasitology";"1977-2020";"Infectious Diseases (Q3); Parasitology (Q3)"
493;39736;"Asian Journal of Surgery";journal;"02193108, 10159584";0,396;Q2;33;67;207;1011;224;193;1,09;15,09;Taiwan;Asiatic Region;"Elsevier Taiwan LLC";"1988-2020";"Surgery (Q2)"
494;25908;"Clinical and Applied Thrombosis/Hemostasis";journal;"10760296, 19382723";0,396;Q2;53;72;184;1697;240;168;1,23;23,57;United States;Northern America;"SAGE Publications Inc.";"1995-2020";"Medicine (miscellaneous) (Q2); Hematology (Q3)"
495;5700191218;"Geosphere";journal;"1553040X";0,395;Q2;58;28;14;1462;17;12;1,21;52,21;United States;Northern America;"Geological Society of America";"2005-2020";"Geology (Q2); Stratigraphy (Q2)"
496;22364;"Revista do Instituto de Medicina Tropical de Sao Paulo";journal;"16789946, 00364665";0,395;Q2;49;78;209;1908;217;203;0,85;24,46;Brazil;Latin America;"Instituto de Medicina Tropical de Sao Paulo";"1961-2020";"Medicine (miscellaneous) (Q2); Infectious Diseases (Q3)"
497;130172;"CytoJournal";journal;"09745963, 17426413";0,394;Q3;27;28;25;616;83;24;3,32;22,00;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"2004-2020";"Pathology and Forensic Medicine (Q3)"
498;26343;"Geologica Acta";journal;"16965728, 16956133";0,394;Q2;45;28;86;2052;73;82;0,84;73,29;Spain;Western Europe;"Universitat de Barcelona";"2003-2020";"Geology (Q2)"
499;110096;"Folia Histochemica et Cytobiologica";journal;"02398508, 18975631";0,393;Q2;40;39;112;1589;132;112;1,10;40,74;Poland;Eastern Europe;"Via Medica";"1984-2020";"Medicine (miscellaneous) (Q2); Histology (Q3); Pathology and Forensic Medicine (Q3)"
500;20000195080;"International Journal of Network Security (discontinued)";journal;"1816353X, 18163548";0,393;Q2;37;67;25;1363;24;24;0,96;20,34;Taiwan;Asiatic Region;"National Chung Hsing University";"2005-2018";"Computer Networks and Communications (Q2)"
501;13823;"Noise and Health";journal;"14631741, 19984030";0,393;Q2;48;13;93;614;120;87;1,17;47,23;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"2002-2020";"Otorhinolaryngology (Q2); Public Health, Environmental and Occupational Health (Q2); Speech and Hearing (Q3)"
502;18219;"Oil and Gas Science and Technology";journal;"12944475, 19538189";0,393;Q1;64;61;158;1954;141;153;0,54;32,03;France;Western Europe;"Editions Technip";"1975-1976, 1999-2020";"Energy Engineering and Power Technology (Q1); Fuel Technology (Q1); Chemical Engineering (miscellaneous) (Q2)"
503;13260;"Biological Research";journal;"07176287, 07169760";0,392;Q2;55;69;154;2447;173;146;1,09;35,46;United Kingdom;Western Europe;"BioMed Central Ltd.";"1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
504;26370;"Molecules";journal;"14203049";0,392;Q2;149;106;361;2663;367;347;0,86;25,12;Switzerland;Western Europe;"MDPI Multidisciplinary Digital Publishing Institute";"1992, 1996-2020";"Chemistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Pharmaceutical Science (Q2); Analytical Chemistry (Q3); Drug Discovery (Q3); Organic Chemistry (Q3); Physical and Theoretical Chemistry (Q3); Molecular Medicine (Q4)"
505;40173;"Asian Pacific Journal of Cancer Prevention";journal;"15137368";0,391;Q2;75;139;246;3820;326;211;1,28;27,48;Thailand;Asiatic Region;"Asian Pacific Organization for Cancer Prevention";"2000-2020";"Public Health, Environmental and Occupational Health (Q2); Epidemiology (Q3); Oncology (Q3); Cancer Research (Q4)"
506;25823;"Complexity";journal;"10762787, 10990526";0,391;Q1;61;36;118;838;111;107;0,89;23,28;Egypt;Africa/Middle East;"Hindawi Limited";"1995-2020";"Multidisciplinary (Q1)"
507;12306;"Nippon Kinzoku Gakkaishi/Journal of the Japan Institute of Metals";journal;"18806880, 00214876";0,390;Q2;29;177;506;2742;273;506;0,51;15,49;Japan;Asiatic Region;"Japan Institute of Metals (JIM)";"1937-1944, 1948-1949, 1969-1992, 1994-2020";"Materials Chemistry (Q2); Mechanics of Materials (Q2); Metals and Alloys (Q2); Condensed Matter Physics (Q3)"
508;24725;"Bulletin of the Korean Chemical Society";journal;"02532964, 12295949";0,389;Q2;59;421;1274;10902;1145;1271;0,89;25,90;United States;Northern America;"Wiley-Blackwell";"1996-2020";"Chemistry (miscellaneous) (Q2)"
509;12000154320;"Addiction science &amp; clinical practice";journal;"19400632, 19400640";0,388;Q2;36;0;34;0;12;18;0,18;0,00;United Kingdom;Western Europe;"BioMed Central Ltd.";"2007-2020";"Medicine (miscellaneous) (Q2)"
510;23489;"Chemical Speciation and Bioavailability";journal;"09542299";0,388;Q1;0;0;0;0;0;0;0,00;0,00;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1989-2018";"Chemical Health and Safety (Q1); Health, Toxicology and Mutagenesis (Q3); Toxicology (Q3)"
511;100147025;"Clinical Medicine and Research";journal;"15394182, 15546179";0,388;Q1;53;44;130;2335;175;107;1,49;53,07;United States;Northern America;"Marshfield Clinic";"2003-2020";"Community and Home Care (Q1); Medicine (miscellaneous) (Q2)"
512;99670;"Periodico di Mineralogia";journal;"22391002, 03698963";0,387;Q2;27;30;108;1060;59;108;0,60;35,33;Italy;Western Europe;"Edizioni Nuova Cultura";"1979-1988, 1990-1991, 1994-1997, 1999-2020";"Geology (Q2); Geochemistry and Petrology (Q3); Geophysics (Q3)"
513;20600195509;"Surveillance &amp; Society";journal;"14777487";0,386;Q2;46;7;83;231;109;78;0,85;33,00;United Kingdom;Western Europe;"Surveillance Studies Network";"2002-2020";"Safety Research (Q2); Urban Studies (Q2)"
514;22182;"Arkivoc";journal;"15517004, 15517012";0,384;Q3;58;254;836;8899;619;822;0,70;35,04;United States;Northern America;"Arkat USA";"2000-2020";"Organic Chemistry (Q3)"
515;21872;"Eurosurveillance";journal;"15607917, 1025496X";0,384;Q2;104;267;395;157;441;368;0,99;0,59;Sweden;Western Europe;"European Centre for Disease Prevention and Control (ECDC)";"2001-2020";"Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2); Epidemiology (Q3); Virology (Q3)"
516;24995;"Hematology";journal;"10245332, 16078454";0,384;Q3;43;69;280;2129;298;274;1,07;30,86;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2020";"Hematology (Q3)"
517;51150;"Opto-electronics Review";journal;"12303402, 18963757";0,383;Q2;40;50;171;932;125;168;0,67;18,64;Netherlands;Western Europe;"Elsevier BV";"1996-2020";"Electrical and Electronic Engineering (Q2); Radiation (Q3)"
518;13935;"Journal of Micropalaeontology";journal;"0262821X, 20414978";0,381;Q3;29;19;49;965;34;43;0,75;50,79;United Kingdom;Western Europe;"Geological Society of London";"1982-2020";"Paleontology (Q3)"
519;28099;"BMC Medical Education";journal;"14726920";0,379;Q2;68;59;83;1445;92;83;1,03;24,49;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Education (Q2); Medicine (miscellaneous) (Q2)"
520;4300151401;"BMC Veterinary Research";journal;"17466148";0,378;Q2;59;37;9;1253;13;9;1,44;33,86;United Kingdom;Western Europe;"BioMed Central Ltd.";"2005-2020";"Medicine (miscellaneous) (Q2); Veterinary (miscellaneous) (Q2)"
521;21264;"Drugs in R and D";journal;"11796901, 11745886";0,377;Q3;45;37;190;1816;238;190;1,44;49,08;United Kingdom;Western Europe;"Adis International Ltd";"1999, 2002-2008, 2010-2020";"Pharmacology (Q3)"
522;20638;"Texas Heart Institute Journal";journal;"07302347, 15266702";0,376;Q2;53;142;365;1779;249;298;0,62;12,53;United States;Northern America;"Texas Heart Institute";"1982-2020";"Medicine (miscellaneous) (Q2); Cardiology and Cardiovascular Medicine (Q3)"
523;22396;"Acta Myologica";journal;"11282460";0,375;Q2;33;18;79;334;60;71;0,63;18,56;Italy;Western Europe;"Gaetano Conte Academy";"1997-2020";"Medicine (miscellaneous) (Q2); Cardiology and Cardiovascular Medicine (Q3)"
524;21807;"Brazilian Journal of Infectious Diseases";journal;"14138670, 16784391";0,375;Q3;45;88;194;2445;215;190;0,93;27,78;Brazil;Latin America;"Elsevier Editora Ltda";"2000-2020";"Infectious Diseases (Q3); Microbiology (medical) (Q3)"
525;20569;"Electronic Notes in Theoretical Computer Science";journal;"15710661";0,375;Q2;60;556;1294;10271;884;1278;0,62;18,47;Netherlands;Western Europe;"Elsevier";"1995-2019";"Computer Science (miscellaneous) (Q2); Theoretical Computer Science (Q3)"
526;15854;"Journal of Circadian Rhythms";journal;"17403391";0,375;Q4;26;16;23;690;37;22;1,24;43,13;United Kingdom;Western Europe;"Ubiquity Press";"2003-2020";"Endocrine and Autonomic Systems (Q4); Physiology (Q4)"
527;27226;"Journal of Clinical Laboratory Analysis";journal;"08878013, 10982825";0,372;Q1;50;44;141;1123;177;141;1,29;25,52;United States;Northern America;"Wiley-Liss Inc.";"1987-2020";"Medical Laboratory Technology (Q1); Public Health, Environmental and Occupational Health (Q2); Biochemistry (medical) (Q3); Clinical Biochemistry (Q3); Hematology (Q3); Immunology and Allergy (Q3); Microbiology (medical) (Q3)"
528;78414;"Asian-Australasian Journal of Animal Sciences";journal;"10112367";0,369;Q2;59;284;847;8613;767;847;0,97;30,33;South Korea;Asiatic Region;"Asian-Australasian Association of Animal Production Societies";"1996-2020";"Food Science (Q2); Animal Science and Zoology (Q3)"
529;21100372826;"Alpine and Mediterranean Quaternary";journal;"22797335, 22797327";0,366;Q1;29;23;132;820;61;132;0,33;35,65;Italy;Western Europe;"AIQUA - Associazione Italiana per lo Studio del Quaternario";"1988-2019";"Archeology (arts and humanities) (Q1); Earth-Surface Processes (Q2); Geology (Q2); Paleontology (Q3)"
530;13223;"European Review for Medical and Pharmacological Sciences";journal;"11283602, 22840729";0,366;Q2;63;54;130;1609;150;127;1,28;29,80;Italy;Western Europe;"Verduci Editore";"1979-2020";"Medicine (miscellaneous) (Q2); Pharmacology (medical) (Q2)"
531;17773;"Mediators of Inflammation";journal;"09629351, 14661861";0,366;Q3;97;70;166;2063;192;163;0,98;29,47;United States;Northern America;"Hindawi Publishing Corporation";"1992-2020";"Immunology (Q3); Cell Biology (Q4)"
532;54469;"Journal of Applied Poultry Research";journal;"15370437, 10566171";0,364;Q3;63;69;268;2271;157;268;0,50;32,91;United States;Northern America;"Elsevier Inc.";"1992-2020";"Animal Science and Zoology (Q3)"
533;21392;"Yonsei Medical Journal";journal;"19762437, 05135796";0,364;Q2;63;132;510;3293;629;507;1,27;24,95;South Korea;Asiatic Region;"Yonsei University College of Medicine";"1963-2020";"Medicine (miscellaneous) (Q2)"
534;12000154553;"Journal of Otolaryngology - Head and Neck Surgery";journal;"19160216, 19160208";0,363;Q2;47;103;295;1986;171;289;0,41;19,28;United Kingdom;Western Europe;"Decker Publishing";"2008-2020";"Otorhinolaryngology (Q2); Surgery (Q2)"
535;20337;"Parasite";journal;"1252607X, 17761042";0,362;Q2;46;48;167;992;117;159;0,68;20,67;France;Western Europe;"EDP Sciences";"1994-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Veterinary (miscellaneous) (Q2); Animal Science and Zoology (Q3); Infectious Diseases (Q3); Insect Science (Q3); Parasitology (Q3)"
536;29951;"Journal of Experimental and Clinical Cancer Research";journal;"17569966, 03929078";0,361;Q3;81;82;316;2648;300;313;1,07;32,29;United Kingdom;Western Europe;"BioMed Central Ltd.";"1982-2020";"Oncology (Q3); Cancer Research (Q4)"
537;16002;"Journal of Postgraduate Medicine";journal;"09722823, 00223859";0,361;Q2;52;118;357;1757;364;232;0,81;14,89;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"1961-2020";"Medicine (miscellaneous) (Q2)"
538;15300154801;"Eurasip Journal on Advances in Signal Processing";journal;"16876172, 16876180";0,358;Q2;88;269;647;6410;839;619;1,16;23,83;United States;Northern America;"Springer Publishing Company";"2007-2020";"Electrical and Electronic Engineering (Q2); Hardware and Architecture (Q2); Signal Processing (Q3)"
539;21100826272;"European Zoological Journal";journal;"24750263";0,358;Q3;37;45;215;1517;131;212;0,61;33,71;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2017-2020";"Animal Science and Zoology (Q3)"
540;20524;"BMC Surgery";journal;"14712482";0,357;Q2;47;19;51;385;69;51;1,29;20,26;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Medicine (miscellaneous) (Q2); Surgery (Q2)"
541;26806;"Ciencias Marinas";journal;"01853880";0,357;Q3;29;67;163;1956;93;162;0,43;29,19;Mexico;Latin America;"Universidad Autonoma de Baja California";"1992-2020";"Aquatic Science (Q3)"
542;25879;"International Journal of Molecular Sciences";journal;"14220067, 16616596";0,357;Q2;162;41;100;1513;102;97;0,71;36,90;Switzerland;Western Europe;"MDPI Multidisciplinary Digital Publishing Institute";"2000-2020";"Medicine (miscellaneous) (Q2); Computer Science Applications (Q3); Inorganic Chemistry (Q3); Organic Chemistry (Q3); Physical and Theoretical Chemistry (Q3); Catalysis (Q4); Molecular Biology (Q4); Spectroscopy (Q4)"
543;23100;"Proceedings of the Japan Academy Series B: Physical and Biological Sciences";journal;"13492896, 03862208";0,357;Q1;55;36;145;1916;129;145;0,92;53,22;Japan;Asiatic Region;"Japan Academy";"1977-2020";"Multidisciplinary (Q1); Agricultural and Biological Sciences (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q3)"
544;23092;"Revista da Sociedade Brasileira de Medicina Tropical";journal;"00378682, 16789849";0,357;Q3;52;138;417;2467;284;399;0,64;17,88;Brazil;Latin America;"Sociedade Brasileira de Medicina Tropical";"1972-1976, 1986-2020";"Infectious Diseases (Q3); Microbiology (medical) (Q3); Parasitology (Q3)"
545;96929;"Maydica";journal;"00256153";0,356;Q3;34;52;135;1863;66;133;0,41;35,83;Italy;Western Europe;"Experimental Institute for Cereal Research";"1993-2020";"Agronomy and Crop Science (Q3); Plant Science (Q3); Genetics (Q4)"
546;11000153760;"Computational and Mathematical Methods in Medicine";journal;"17486718, 1748670X";0,355;Q2;48;17;46;393;37;44;0,48;23,12;United States;Northern America;"Hindawi Publishing Corporation";"2006-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Applied Mathematics (Q3); Modeling and Simulation (Q3); Immunology and Microbiology (miscellaneous)  (Q4)"
547;21981;"Helminthologia";journal;"04406605, 13369083";0,355;Q3;28;46;111;1153;73;110;0,56;25,07;Poland;Eastern Europe;"De Gruyter Open Ltd.";"1979-1980, 1996-2020";"Animal Science and Zoology (Q3); Parasitology (Q3)"
548;17492;"Neuroendocrinology Letters";journal;"0172780X";0,352;Q2;66;196;364;5167;404;336;1,09;26,36;Sweden;Western Europe;"Maghira and Maas Publications";"1979-1982, 1984-1995, 1997-2019";"Medicine (miscellaneous) (Q2); Endocrinology (Q3); Endocrinology, Diabetes and Metabolism (Q3); Neurology (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Endocrine and Autonomic Systems (Q4)"
549;26551;"Geological Survey of Denmark and Greenland Bulletin";book series;"16048156";0,351;Q2;29;40;88;832;35;86;0,45;20,80;Denmark;Western Europe;"Miljoeministeriet";"2003-2019";"Geology (Q2)"
550;26627;"Internal Medicine";journal;"13497235, 09182918";0,351;Q2;73;349;920;5254;824;702;0,93;15,05;Japan;Asiatic Region;"Japanese Society of Internal Medicine";"1974, 1992-2020";"Internal Medicine (Q2); Medicine (miscellaneous) (Q2)"
551;13841;"Brazilian Journal of Biology";journal;"15196984, 16784375";0,350;Q2;53;135;274;3703;148;274;0,38;27,43;Brazil;Latin America;"Instituto Internacional de Ecologia";"2000-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
552;19316;"Lindbergia";journal;"01050761";0,350;Q3;18;10;51;423;26;49;0,63;42,30;Netherlands;Western Europe;"Lindbergia";"1979, 1984, 1993-2008, 2010-2020";"Ecology, Evolution, Behavior and Systematics (Q3); Plant Science (Q3)"
553;21100199768;"Practical Assessment, Research and Evaluation";journal;"15317714";0,350;Q2;52;11;58;213;79;58;1,29;19,36;United States;Northern America;"";"1989, 1991, 1993, 1995, 1997, 1999, 2001, 2003-2019";"Education (Q2)"
554;14248;"Sociobiology";journal;"03616525";0,350;Q3;38;127;336;3449;175;336;0,48;27,16;United States;Northern America;"California State University, Chico";"1988, 1993-1994, 1996-2020";"Insect Science (Q3)"
555;16269;"Journal of Legal Studies";journal;"15375366, 00472530";0,348;Q1;61;17;55;810;56;55;1,20;47,65;United States;Northern America;"University of Chicago";"1983, 1985, 1996-2020";"Law (Q1)"
556;130149;"Hereditary Cancer in Clinical Practice";journal;"18974287, 17312302";0,347;Q3;25;33;28;527;26;23;0,93;15,97;United Kingdom;Western Europe;"BioMed Central Ltd.";"2004-2020";"Oncology (Q3); Genetics (clinical) (Q4)"
557;22659;"Acta Chromatographica";journal;"12332356";0,346;Q2;28;39;68;911;76;68;1,26;23,36;Hungary;Eastern Europe;"Akademiai Kiado";"1996-2020";"Chemistry (miscellaneous) (Q2)"
558;22026;"Journal of Ceramic Processing Research";journal;"12299162";0,346;Q2;30;76;173;1126;84;173;0,47;14,82;South Korea;Asiatic Region;"Hanyang University";"2000-2020";"Ceramics and Composites (Q2)"
559;29634;"Journal of Negative Results in BioMedicine";journal;"14775751";0,346;Q1;22;19;23;696;22;23;1,00;36,63;United Kingdom;Western Europe;"BioMed Central Ltd.";"2002-2017";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
560;22596;"Revista de Saude Publica";journal;"00348910, 15188787";0,346;Q2;77;214;419;3454;431;387;0,83;16,14;Brazil;Latin America;"University of Sao Paolo";"1967-2020";"Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)"
561;4400151401;"Condensed Matter Physics";journal;"1607324X";0,345;Q3;25;73;69;1892;44;66;0,64;25,92;Ukraine;Eastern Europe;"National Academy of Sciences of Ukraine";"2005-2020";"Condensed Matter Physics (Q3); Physics and Astronomy (miscellaneous) (Q3)"
562;12255;"Journal of Orthopaedic Surgery";journal;"10225536, 23094990";0,345;Q2;40;82;156;45;111;146;0,53;0,55;United States;Northern America;"SAGE Publications Inc.";"1993-2020";"Surgery (Q2)"
563;17000;"Journal of the Japan Petroleum Institute";journal;"13468804, 1349273X";0,345;Q2;27;29;148;510;72;145;0,55;17,59;Japan;Asiatic Region;"Japan Petroleum Institute";"2002-2020";"Energy Engineering and Power Technology (Q2); Fuel Technology (Q2)"
564;25149;"Journal of Toxicological Sciences";journal;"18803989, 03881350";0,345;Q2;50;47;101;1260;114;100;0,99;26,81;Japan;Asiatic Region;"Japanese Society of Toxicological Sciences";"1976-2020";"Medicine (miscellaneous) (Q2); Toxicology (Q3)"
565;22604;"Revista Panamericana de Salud Publica/Pan American Journal of Public Health";journal;"16805348, 10204989";0,345;Q2;57;100;348;2998;332;317;0,93;29,98;United States;Northern America;"Pan American Health Organization";"1997-2020";"Public Health, Environmental and Occupational Health (Q2)"
