Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2005);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
107;28002;"Revista de Nutricao";journal;"14155273";0,142;Q3;36;71;128;2212;23;125;0,14;31,15;Brazil;Latin America;"";"2000-2020";"Medicine (miscellaneous) (Q3); Nutrition and Dietetics (Q4)"
108;34097;"Archivos de Cardiologia de Mexico";journal;"14059940";0,140;Q4;17;92;237;2011;64;220;0,30;21,86;Mexico;Latin America;"Instituto Nacional de Cardiologia Ignazio Chavez";"2001-2020";"Cardiology and Cardiovascular Medicine (Q4)"
109;14578;"Ecologia Austral";journal;"03275477, 1667782X";0,140;Q4;30;21;58;668;16;58;0,11;31,81;Argentina;Latin America;"Asociacion Argentina de Ecologia";"1991, 1993-2020";"Ecology (Q4); Ecology, Evolution, Behavior and Systematics (Q4)"
110;27018;"Journal of Energy in Southern Africa";trade journal;"1021447X";0,139;Q2;20;18;59;214;5;59;0,07;11,89;South Africa;Africa;"Energy Research Institute, University of Cape Town";"1993-2007, 2009-2020";"Energy (miscellaneous) (Q2); Computer Science (miscellaneous) (Q3)"
111;16240;"Jornal Brasileiro de Psiquiatria";journal;"19820208, 00472085";0,137;Q4;22;49;124;1431;15;118;0,14;29,20;Brazil;Latin America;"Editora Cientifica Nacional Ltda";"1964-1977, 1982-2020";"Psychiatry and Mental Health (Q4)"
112;5000156908;"Revista Brasileira de Ciencia Avicola";journal;"1516635X";0,137;Q4;25;0;18;0;1;18;0,00;0,00;Brazil;Latin America;"Fundacao APINCO de Ciencia e Tecnologia Avicolas";"2002, 2006-2020";"Animal Science and Zoology (Q4)"
113;15543;"Biotecnologia Aplicada";journal;"10272852, 08644551";0,136;Q4;15;38;123;1279;12;122;0,08;33,66;Cuba;Latin America;"Elfos Scientiae";"1990-1992, 1998-2019";"Applied Microbiology and Biotechnology (Q4); Biotechnology (Q4)"
114;4700152458;"Iheringia - Serie Zoologia";journal;"00734721";0,134;Q4;27;0;44;0;20;44;0,00;0,00;Brazil;Latin America;"Fundacao Zoobotanica do Rio Grande do Sul";"2001-2002, 2006-2020";"Animal Science and Zoology (Q4)"
115;19565;"Anales del Sistema Sanitario de Navarra";journal;"11376627";0,132;Q3;23;81;225;1879;61;206;0,27;23,20;Spain;Western Europe;"Gobierno de Navarra";"1999-2020";"Medicine (miscellaneous) (Q3)"
116;21100422060;"Archives of endocrinology and metabolism";journal;"23593997, 23594292";0,131;Q4;50;133;127;3093;17;103;0,13;23,26;Brazil;Latin America;"Segmento Farma Editores";"2015-2020";"Endocrinology, Diabetes and Metabolism (Q4)"
117;19700182901;"Brazilian Journal of Pharmaceutical Sciences";journal;"19848250, 21759790";0,131;Q3;40;56;196;1867;39;185;0,12;33,34;Brazil;Latin America;"Faculdade de Ciencias Farmaceuticas (Biblioteca-";"2009-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q3)"
118;24247;"Anais Brasileiros de Dermatologia";journal;"03650596, 18064841";0,130;Q4;44;109;241;2338;26;199;0,09;21,45;Brazil;Latin America;"Elsevier BV";"1963-1977, 1979-1980, 1990-2020";"Dermatology (Q4)"
119;12400154701;"Latin American Journal of Aquatic Research";journal;"0718560X";0,130;Q4;28;21;58;535;7;58;0,11;25,48;Chile;Latin America;"Pontificia Universidad Catolica de Valparaiso";"2008-2020";"Aquatic Science (Q4); Oceanography (Q4)"
120;145059;"CT y F - Ciencia, Tecnologia y Futuro";journal;"01225383";0,128;Q2;14;4;24;119;1;21;0,00;29,75;Colombia;Latin America;"Ecopetrol S.A.";"1996-2020";"Energy (miscellaneous) (Q2)"
121;21949;"Revista Brasileira de Anestesiologia";journal;"00347094, 1806907X";0,127;Q3;29;82;270;2122;34;250;0,13;25,88;Brazil;Latin America;"Elsevier Editora Ltda";"1960-1982, 1994-2020";"Anesthesiology and Pain Medicine (Q3)"
122;13900154710;"Latin American Journal of Solids and Structures";journal;"16797825, 16797817";0,126;Q3;32;24;22;475;3;20;0,14;19,79;Brazil;Latin America;"Brazilian Association of Computational Mechanics";"2003-2020";"Aerospace Engineering (Q3); Automotive Engineering (Q3); Civil and Structural Engineering (Q3); Materials Science (miscellaneous) (Q3); Mechanical Engineering (Q3); Ocean Engineering (Q3); Mechanics of Materials (Q4)"
123;14049;"Iatreia";journal;"01210793";0,125;Q3;10;35;62;1014;8;57;0,15;28,97;Colombia;Latin America;"Universidad de Antioquia";"1988-2020";"Medicine (miscellaneous) (Q3)"
124;19700190355;"Revista Brasileira de Cineantropometria e Desempenho Humano";journal;"14158426, 19800037";0,123;Q4;20;21;45;528;2;45;0,03;25,14;Brazil;Latin America;"Universidade Federal de Santa Catarina";"1999-2020";"Physiology (Q4); Physiology (medical) (Q4)"
125;21828;"Revista Cubana de Farmacia";journal;"00347515, 15612988";0,123;Q4;8;35;49;578;2;49;0,06;16,51;Cuba;Latin America;"Editorial Ciencias Medicas";"1980-1991, 1996-2000, 2002, 2004-2020";"Pharmaceutical Science (Q4); Pharmacology (Q4); Pharmacy (Q4)"
126;5000160205;"Revista Cubana de Medicina General Integral";journal;"08642125";0,123;Q3;13;86;85;1205;1;85;0,00;14,01;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2004-2020";"Medicine (miscellaneous) (Q3)"
127;64744;"Salus";journal;"13167138";0,123;Q3;5;20;48;357;2;42;0,05;17,85;Venezuela;Latin America;"Revista Salus";"2002-2018";"Medicine (miscellaneous) (Q3)"
128;13302;"Arquivos Brasileiros de Oftalmologia";journal;"16782925, 00042749";0,122;Q3;29;166;264;2826;42;245;0,09;17,02;Brazil;Latin America;"Conselho Brasileiro De Oftalmologia";"1945, 1949, 1960-1977, 1979-1994, 2000-2020";"Medicine (miscellaneous) (Q3); Ophthalmology (Q4)"
129;10300153364;"Cuadernos de historia (Santiago, Chile)";journal;"07161832";0,122;Q3;2;0;1;0;0;1;0,00;0,00;Chile;Latin America;"Universidad de Chile";"1999, 2001-2002, 2017-2019";"History (Q3)"
130;5600155586;"Fronteras (Bogota&amp;#x0301;, Colombia)";journal;"01234676";0,122;Q3;0;0;0;0;0;0;0,00;0,00;Colombia;Latin America;"Instituto Colombiano de Antropologia e Historia";"1999, 2001-2002";"Medicine (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3)"
131;100069;"Historia";journal;"01019074, 19804369";0,122;Q2;6;0;0;0;0;0;0,00;0,00;Brazil;Latin America;"Universidade Estadual Paulista";"2007-2020";"Cultural Studies (Q2); History (Q3)"
132;12045;"Interface: Communication, Health, Education";journal;"18075762, 14143283";0,122;Q4;21;0;1;0;0;1;0,00;0,00;Brazil;Latin America;"Fundacao UNI Botucatu/UNESP";"1980, 2004, 2007-2020";"Communication (Q4); Education (Q4); Health (social science) (Q4)"
133;19400157126;"Secuencia (Mexico City, Mexico)";journal;"01860348";0,122;Q2;2;0;1;0;0;1;0,00;0,00;Mexico;Latin America;"Instituto Mora";"1987, 1989, 2001-2002, 2016-2020";"Cultural Studies (Q2); History (Q3); Sociology and Political Science (Q4)"
134;19700182133;"South African Journal of Education";journal;"20763433, 02560100";0,122;Q4;27;0;1;0;0;1;0,00;0,00;South Africa;Africa;"Foundation for Education Science and Technology";"2003, 2008-2020";"Education (Q4)"
135;20500195068;"Journal of Microwaves, Optoelectronics and Electromagnetic Applications";journal;"21791074";0,121;Q3;17;12;72;239;11;71;0,11;19,92;Brazil;Latin America;"Brazilian Microwave and Optoelectronics Society";"2011-2020";"Electrical and Electronic Engineering (Q3)"
136;4100151710;"Revista Chilena de Enfermedades Respiratorias (discontinued)";journal;"07175698";0,121;Q3;9;19;60;516;7;60;0,19;27,16;Chile;Latin America;"Sociedad Chilena de Enfermedades Respiratorias";"2002-2016";"Pulmonary and Respiratory Medicine (Q3)"
137;25356;"Revista de gastroenterologia del Peru : organo oficial de la Sociedad de Gastroenterologia del Peru";journal;"1609722X, 10225129";0,120;Q3;15;42;113;410;30;102;0,25;9,76;Peru;Latin America;"Sociedad de Gastroenterologia del Peru";"1989-1996, 2001-2020";"Medicine (miscellaneous) (Q3)"
138;66304;"Revista de Geografia Norte Grande";journal;"03798682";0,120;Q3;18;16;18;332;1;18;0,06;20,75;Chile;Latin America;"Revista de Geografia Norte Grande";"1981, 1983, 2004-2020";"Geography, Planning and Development (Q3); Earth-Surface Processes (Q4)"
139;13236;"Investigaciones Geograficas";journal;"24487279, 01884611";0,118;Q3;14;25;70;579;4;64;0,06;23,16;Mexico;Latin America;"Instituto de Geografia";"1990-1993, 1995-1996, 2001, 2003-2019";"Earth and Planetary Sciences (miscellaneous) (Q3); Geography, Planning and Development (Q3)"
140;3500148007;"Revista Chilena de Infectologia";journal;"07161018";0,117;Q4;19;54;52;922;9;52;0,00;17,07;Chile;Latin America;"Sociedad Chilena de Infectologia";"2000-2020";"Infectious Diseases (Q4); Public Health, Environmental and Occupational Health (Q4)"
141;20156;"Revista Alergia Mexico";journal;"00025151";0,116;Q4;15;40;125;215;25;112;0,21;5,38;Mexico;Latin America;"Nieto Editores";"1961, 1964-2020";"Immunology and Allergy (Q4)"
142;29388;"Revista gaucha de enfermagem / EENFUFRGS";journal;"01026933, 19831447";0,116;Q3;15;37;87;86;1;86;0,01;2,32;Brazil;Latin America;"Universidade Federal do Rio Grande do Sul";"1984-1986, 1989-1992, 1994-1997, 1999-2020";"Medicine (miscellaneous) (Q3)"
143;17700154930;"Missionalia";journal;"02569507";0,115;Q2;9;32;73;789;5;64;0,08;24,66;South Africa;Africa;"Southern African Missiological Society";"2002-2005, 2007-2018";"Religious Studies (Q2)"
144;19753;"Revista Brasileira de Reumatologia";journal;"04825004, 18094570";0,115;Q4;0;0;0;0;0;0;0,00;0,00;Brazil;Latin America;"Elsevier Editora Ltda";"1997-2000, 2003-2017";"Rheumatology (Q4)"
145;17394;"Journal of the South African Institution of Civil Engineering";journal;"10212019";0,114;Q4;16;11;27;202;7;23;0,26;18,36;South Africa;Africa;"South African Institute of Civil Engineers";"1993-1995, 2003-2020";"Civil and Structural Engineering (Q4)"
146;15786;"Revista Chilena de Pediatria";journal;"07176228, 03704106";0,114;Q4;16;84;174;1475;20;150;0,12;17,56;Chile;Latin America;"Sociedad Chilena de Pediatria";"1945-1967, 1970-2020";"Pediatrics, Perinatology and Child Health (Q4)"
147;21962;"Revista de la Sociedad Espanola del Dolor";journal;"22546189, 11348046";0,114;Q3;15;63;207;1746;21;174;0,08;27,71;Spain;Western Europe;"Ediciones Doyma, S.L.";"1999-2020";"Anesthesiology and Pain Medicine (Q3)"
148;15100;"Revista Brasileira de Oftalmologia";journal;"19828551, 00347280";0,113;Q4;11;74;165;1436;19;147;0,13;19,41;Brazil;Latin America;"Sociedade Brasileira de Oftalmologia";"1947-1971, 1973-2020";"Ophthalmology (Q4); Surgery (Q4)"
149;19287;"Revista Ecuatoriana de Neurologia";journal;"10198113";0,113;Q4;5;19;43;514;3;40;0,09;27,05;Ecuador;Latin America;"Fundacion para la difusion neurologica en Ecuador - FUNDINE";"1992-2012, 2014-2020";"Neurology (Q4); Neurology (clinical) (Q4)"
150;15058;"Revista Tecnica de la Facultad de Ingenieria Universidad del Zulia";journal;"02540770";0,113;Q3;8;25;73;375;2;69;0,00;15,00;Venezuela;Latin America;"Revista Tecnica de la Facultad de Ingeniera";"1996-2013, 2018";"Engineering (miscellaneous) (Q3)"
151;16100154756;"Lexikos";journal;"16844904";0,111;Q3;15;25;70;396;15;61;0,21;15,84;South Africa;Africa;"";"2002-2019";"Language and Linguistics (Q3); Linguistics and Language (Q3)"
152;24940;"Revista Argentina de Dermatologia";journal;"03252787";0,111;Q4;5;28;72;463;1;58;0,02;16,54;Argentina;Latin America;"Asociation Argentina de Dermatologia";"1979-2018";"Dermatology (Q4)"
153;73721;"South African journal of communication disorders. Die Suid-Afrikaanse tydskrif vir Kommunikasieafwykings, The";journal;"03798046";0,111;Q4;11;5;10;0;1;10;0,17;0,00;South Africa;Africa;"South African Speech And Hearing Association";"1977-2020";"Medicine (miscellaneous) (Q4)"
154;4700153602;"Sociologias";journal;"15174522";0,110;Q4;16;30;102;1102;3;102;0,03;36,73;Brazil;Latin America;"Instituto de Filosofia e Ciencias Humanas-UFRGS";"2000-2020";"Social Sciences (miscellaneous) (Q4)"
155;4700152859;"Maderas: Ciencia y Tecnologia";journal;"07173644, 0718221X";0,109;Q3;26;0;18;0;2;18;0,00;0,00;Chile;Latin America;"Universidade Federal de Sao Carlos";"2001-2002, 2006-2020";"Chemical Engineering (miscellaneous) (Q3); Industrial and Manufacturing Engineering (Q3); Materials Science (miscellaneous) (Q3); Forestry (Q4)"
156;29389;"Revista Latino-Americana de Enfermagem";journal;"01041169";0,109;Q4;36;156;334;158;19;317;0,04;1,01;Brazil;Latin America;"University of Sao Paulo, Ribeirao Preto College of Nursing Organisation";"1993-2020";"Nursing (miscellaneous) (Q4)"
157;16957;"Analise Social";journal;"00032573";0,108;Q4;15;40;92;1448;6;88;0,03;36,20;Portugal;Western Europe;"Instituto de Ciencias Sociais da Universidade de Lisboa";"1977-1978, 1981-1984, 1990, 1993-1994, 1996-2020";"Political Science and International Relations (Q4); Sociology and Political Science (Q4)"
158;93433;"Southern African Journal of HIV Medicine";journal;"16089693";0,108;Q4;18;44;134;464;6;85;0,05;10,55;South Africa;Africa;"AOSIS (Pty) Ltd";"2001-2020";"Infectious Diseases (Q4)"
159;26682;"Medicina Interna de Mexico";journal;"01864866";0,107;Q4;7;71;194;1708;7;155;0,05;24,06;Mexico;Latin America;"Comunicaciones Cientificas Mexicanas S.A. de C.V.";"1997-1999, 2001-2020";"Internal Medicine (Q4)"
160;21028;"Cirugia Plastica Ibero-Latinoamericana";journal;"03767892";0,106;Q4;10;65;82;676;3;57;0,02;10,40;Spain;Western Europe;"Sociedad Espanola de Cirugia Plastica Reparadora y Estetica (SECPRE)";"1975-2002, 2004-2020";"Surgery (Q4)"
161;5200153016;"Cuadernos de Medicina Forense";journal;"11357606";0,106;Q4;8;0;23;0;1;23;0,00;0,00;Spain;Western Europe;"Asociacion Andaluza de Medicos Forenses";"2001-2002, 2006-2018";"Pathology and Forensic Medicine (Q4)"
162;4700152478;"Jornal Brasileiro de Patologia e Medicina Laboratorial";journal;"16762444";0,106;Q4;15;0;31;0;3;31;0,00;0,00;Brazil;Latin America;"Sociedade Brasileira de Pneumologia e Tisiologia";"2001-2002, 2006-2020";"Clinical Biochemistry (Q4); Medical Laboratory Technology (Q4); Pathology and Forensic Medicine (Q4)"
163;4700152249;"Educacao e Pesquisa";journal;"15179702";0,105;Q4;15;0;19;0;2;19;0,00;0,00;Brazil;Latin America;"Faculdade de Educacao da Universidade de Sao Paulo";"1999-2002, 2006-2020";"Education (Q4)"
164;14784;"Historia, Ciencias, Saude - Manguinhos";journal;"16784758, 01045970";0,105;Q4;18;42;120;0;17;120;0,12;0,00;Brazil;Latin America;"Fundacao Oswaldo Cruz";"1994-2020";"History and Philosophy of Science (Q4); Medicine (miscellaneous) (Q4)"
165;28619;"Revista de la Asociacion Espanola de Especialistas en Medicina del Trabajo";journal;"11326255";0,105;Q4;4;18;6;189;0;4;0,00;10,50;Spain;Western Europe;"Accion Medica S.A.";"1999-2002, 2005-2020";"Public Health, Environmental and Occupational Health (Q4)"
166;5100152922;"Revista de Ciencia Politica";journal;"07161417";0,104;Q4;18;0;5;0;0;5;0,00;0,00;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"2002, 2006-2020";"Political Science and International Relations (Q4)"
167;22595;"Revista de Salud Publica";journal;"01240064";0,104;Q4;23;28;34;42;3;34;0,09;1,50;Colombia;Latin America;"Universidad Nacional de Colombia";"2003-2020";"Public Health, Environmental and Occupational Health (Q4)"
168;21719;"BAG - Journal of Basic and Applied Genetics (discontinued)";journal;"16660390";0,103;Q4;8;0;15;0;2;15;0,13;0,00;Argentina;Latin America;"Sociedad Argentina de Genetica";"2003-2004, 2006-2017";"Applied Microbiology and Biotechnology (Q4); Biotechnology (Q4); Genetics (Q4); Genetics (clinical) (Q4)"
169;4700152719;"Ciencia y Enfermeria";journal;"07172079, 07179553";0,103;Q4;14;0;7;0;0;7;0,00;0,00;Chile;Latin America;"Universidad de Concepcion, Facultad de Medicina. Departamento de Enfermeria";"2002, 2006-2020";"Nursing (miscellaneous) (Q4)"
170;29385;"Revista brasileira de enfermagem";journal;"00347167";0,103;Q4;21;123;358;473;8;347;0,02;3,85;Brazil;Latin America;"Associacao Brasileira de Enfermagem";"1965, 1967-1971, 1973, 1976-1979, 1983-1987, 1995-2020";"Medicine (miscellaneous) (Q4)"
171;5000155404;"Revista Chilena de Radiologia";journal;"0717201X, 07179308";0,103;Q4;6;0;27;0;1;27;0,00;0,00;Chile;Latin America;"Sociedad Chilena de Radiologia";"2002, 2006-2020";"Radiology, Nuclear Medicine and Imaging (Q4)"
172;19274;"Revista de Psiquiatria Clinica";journal;"1806938X, 01016083";0,103;Q4;25;55;120;2304;4;94;0,05;41,89;Brazil;Latin America;"Lemos Editorial e Graficos Ltda";"2000-2020";"Psychiatry and Mental Health (Q4)"
173;28168;"Finisterra";journal;"04305027";0,102;Q4;10;0;11;0;0;11;0,00;0,00;Portugal;Western Europe;"Universidade de Lisboa";"1978-1990, 1992-2002, 2007, 2012-2019";"Earth and Planetary Sciences (miscellaneous) (Q4); Geography, Planning and Development (Q4)"
174;19600165500;"Politica y Gobierno";journal;"14051060, 16652037";0,102;Q4;13;4;9;176;0;9;0,00;44,00;Mexico;Latin America;"Centro de Investigacion y Docencia Economicas A.C.";"2000-2003, 2005-2020";"Political Science and International Relations (Q4)"
175;4700152203;"Revista Brasileira de Saude Materno Infantil";journal;"15193829";0,102;Q4;20;9;32;214;2;32;0,00;23,78;Brazil;Latin America;"Instituto Materno Infantil Professor Fernando Figueira";"2002, 2005-2020";"Obstetrics and Gynecology (Q4); Pediatrics, Perinatology and Child Health (Q4); Public Health, Environmental and Occupational Health (Q4)"
176;19400157258;"Salud Uninorte";journal;"20117531, 01205552";0,102;Q4;11;14;13;371;0;13;0,00;26,50;Colombia;Latin America;"Universidad del Norte";"2002-2003, 2005-2019";"Medicine (miscellaneous) (Q4)"
177;21100309828;"CoDAS";journal;"23171782";0,101;Q4;23;41;37;164;2;33;0,05;4,00;Brazil;Latin America;"Brazilian Society of Speech-Language Pathology and Audiology";"2013-2020";"Otorhinolaryngology (Q4); Speech and Hearing (Q4)"
178;99288;"Colombia Medica";journal;"16579534, 01208322";0,101;Q4;18;31;35;789;0;35;0,00;25,45;Colombia;Latin America;"Facultad de Salud de la Universidad del Valle";"1946, 1990, 1996-2002, 2004-2020";"Medicine (miscellaneous) (Q4)"
179;5100155019;"Estudios Pedagogicos";journal;"0716050X";0,101;Q4;18;0;14;0;0;14;0,00;0,00;Chile;Latin America;"Universidad Austral de Chile";"1997-2002, 2006-2019";"Education (Q4)"
180;4500151503;"Jornal Brasileiro de Pneumologia";journal;"18063713, 18063756";0,101;Q4;39;14;14;328;0;14;0,00;23,43;Brazil;Latin America;"Sociedade Brasileira de Pneumologia e Tisiologia";"2004-2020";"Pulmonary and Respiratory Medicine (Q4)"
181;21100246535;"Lankesteriana";journal;"14093871, 22152067";0,101;Q4;13;22;15;726;0;15;0,00;33,00;Costa Rica;Latin America;"Universidad de Costa Rica";"2004-2007, 2013-2020";"Plant Science (Q4)"
182;19400158901;"Perfiles Educativos";journal;"01852698";0,101;Q4;10;10;17;272;1;16;0,06;27,20;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"2004-2005, 2009-2020";"Education (Q4)"
183;4800156204;"Revista Brasileira de Economia";journal;"00347140";0,101;Q4;12;0;24;0;2;24;0,00;0,00;Brazil;Latin America;"Fundacao Getulio Vargas";"2001-2002, 2006-2020";"Economics, Econometrics and Finance (miscellaneous) (Q4)"
184;19300157111;"Revista Brasileira de Gestao de Negocios";journal;"19830807, 18064892";0,101;Q4;11;20;20;434;0;17;0,00;21,70;Brazil;Latin America;"Fundacao Escola de Comercio Alvares Penteado";"2004-2020";"Business and International Management (Q4); Industrial Relations (Q4); Strategy and Management (Q4)"
185;19700174720;"Revista Colombiana de Entomologia";journal;"01200488";0,101;Q4;19;11;34;288;1;34;0,03;26,18;Colombia;Latin America;"Sociedad Colombiana de Entomologia";"2004-2020";"Insect Science (Q4)"
186;19700175084;"Revista Colombiana de Estadistica";journal;"01201751";0,101;Q4;16;7;29;69;0;29;0,00;9,86;Colombia;Latin America;"Universidad Nacional de Colombia";"2001-2020";"Statistics and Probability (Q4)"
187;5000160208;"Revista Cubana de Educacion Medica Superior";journal;"08642141, 15612902";0,101;Q4;12;0;20;0;2;20;0,00;0,00;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2006-2007, 2009-2020";"Education (Q4); Medicine (miscellaneous) (Q4)"
188;23495;"Revista Cubana de Estomatologia";journal;"00347507, 1561297X";0,101;Q4;7;20;26;350;1;26;0,00;17,50;Cuba;Latin America;"Editorial Ciencias Medicas";"1973-1978, 1982-1989, 1996-2002, 2005-2020";"Dentistry (miscellaneous) (Q4)"
189;5000158304;"Revista Cubana de Obstetricia y Ginecologia";journal;"0138600X";0,101;Q4;9;0;22;0;4;22;0,00;0,00;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2006-2019";"Obstetrics and Gynecology (Q4)"
190;4900153207;"Revista Cubana de Ortopedia y Traumatologia";journal;"0864215X";0,101;Q4;4;0;33;0;0;33;0,00;0,00;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2003, 2006-2019";"Orthopedics and Sports Medicine (Q4); Rehabilitation (Q4); Surgery (Q4)"
191;15788;"Revista Cubana de Pediatria";journal;"00347531, 15613119";0,101;Q4;10;24;44;518;1;44;0,00;21,58;Cuba;Latin America;"Editorial Ciencias Medicas";"1946-1963, 1972-1977, 1988-1991, 1996-2002, 2005-2020";"Pediatrics, Perinatology and Child Health (Q4)"
192;5100152903;"Revista Cubana de Plantas Medicinales";journal;"10284796";0,101;Q4;12;9;22;142;1;22;0,00;15,78;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-1997, 1999-2002, 2005-2019";"Drug Discovery (Q4); Pharmacology (Q4); Plant Science (Q4)"
193;4900153106;"Revista Cubana de Salud Publica";journal;"08643466";0,101;Q4;13;0;22;0;0;22;0,00;0,00;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2006-2020";"Public Health, Environmental and Occupational Health (Q4)"
194;15037;"Revista de la Facultad de Ingenieria";journal;"07984065";0,101;Q4;7;39;94;688;2;94;0,03;17,64;Venezuela;Latin America;"Universidad Central de Venezuela";"1994-2015, 2017";"Earth and Planetary Sciences (miscellaneous) (Q4); Engineering (miscellaneous) (Q4)"
195;19866;"South African Journal of Psychiatry";journal;"16089685";0,101;Q4;13;18;36;317;0;22;0,00;17,61;South Africa;Africa;"AOSIS (Pty) Ltd";"2001-2020";"Psychiatry and Mental Health (Q4)"
196;96519;"Southern African Journal of Critical Care";journal;"15628264";0,101;Q4;7;18;25;334;1;15;0,00;18,56;South Africa;Africa;"South African Medical Association";"2001-2020";"Critical Care and Intensive Care Medicine (Q4)"
197;17500154725;"Acta Theologica";journal;"10158758";0,100;Q4;8;27;93;579;2;93;0,03;21,44;South Africa;Africa;"University of the Free State";"2002-2020";"Religious Studies (Q4)"
198;52916;"Avances en Odontoestomatologia";journal;"02131285";0,100;Q4;6;31;59;588;0;47;0,00;18,97;Spain;Western Europe;"Ediciones Avances S.L.";"1985-1991, 2003-2020";"Dentistry (miscellaneous) (Q4); Otorhinolaryngology (Q4)"
199;4700152616;"Chungara";journal;"07161182";0,100;Q4;24;0;114;0;3;114;0,03;0,00;Chile;Latin America;"Universidad de Tarapaca";"2000-2002, 2004, 2006-2020";"Anthropology (Q4); Archeology (Q4)"
200;12616;"Dynamis";journal;"02119536";0,100;Q4;12;18;52;0;2;52;0,04;0,00;Spain;Western Europe;"Universidad de Granada";"1981-1985, 1987, 1989-2019";"History and Philosophy of Science (Q4); Medicine (miscellaneous) (Q4)"
201;22826;"Gestion y Politica Publica";journal;"14051079";0,100;Q4;9;17;42;909;1;42;0,04;53,47;Mexico;Latin America;"Centro de Investigacion y Docencia Economicas A.C.";"1995-2020";"Political Science and International Relations (Q4)"
202;5600155211;"Historia Critica";journal;"01211617";0,100;Q4;8;27;49;777;0;45;0,00;28,78;Colombia;Latin America;"Universidad de los Andes";"2002-2020";"Cultural Studies (Q4); Geography, Planning and Development (Q4); History (Q4); Social Sciences (miscellaneous) (Q4)"
203;25679;"Historia Mexicana";journal;"01850172";0,100;Q4;9;18;60;717;6;60;0,13;39,83;Mexico;Latin America;"Colegio de Mexico, A.C., Departamento de Publicaciones";"1965, 1976-1977, 1980-1981, 1986-1987, 1999, 2001-2020";"History (Q4)"
204;19300157105;"HTS Teologiese Studies / Theological Studies";journal;"20728050, 02599422";0,100;Q4;15;65;75;2627;1;73;0,01;40,42;South Africa;Africa;"AOSIS (Pty) Ltd";"1987, 2004-2006, 2008-2020";"Religious Studies (Q4)"
205;5100154604;"Ius et Praxis";journal;"07180012, 07172877";0,100;Q4;7;0;60;0;0;60;0,00;0,00;Chile;Latin America;"Universidad de Talca";"2001-2002, 2006-2020";"Law (Q4)"
206;76017;"Nascer e Crescer";journal;"08720754";0,100;Q4;3;63;184;720;0;165;0,00;11,43;Brazil;Latin America;"Hospital de Criancas Maria Pia";"1996-2008";"Pediatrics, Perinatology and Child Health (Q4)"
207;22219;"Revista Cubana de Cirugia (discontinued)";journal;"15612945, 00347493";0,100;Q4;5;10;80;135;1;80;0,00;13,50;Cuba;Latin America;"Editorial Ciencias Medicas";"1972-1977, 1996-2002, 2004-2017";"Surgery (Q4)"
208;5000157109;"Revista Cubana de Hematologia, Inmunologia y Hemoterapia";journal;"08640289, 15612996";0,100;Q4;8;0;45;0;1;45;0,07;0,00;Cuba;Latin America;"Editorial Ciencias Medicas";"1999-2003, 2006-2020";"Hematology (Q4); Immunology (Q4); Immunology and Allergy (Q4)"
209;13562;"Revista Cubana de Investigaciones Biomedicas";journal;"15613011, 08640300";0,100;Q4;11;25;93;638;4;93;0,02;25,52;Cuba;Latin America;"Editorial Ciencias Medicas";"1988-1992, 1996-2020";"Medicine (miscellaneous) (Q4)"
210;30008;"Revista da Escola de Enfermagem da U S P";journal;"00806234";0,100;Q4;28;69;152;141;2;148;0,02;2,04;Brazil;Latin America;"University of Sao Paolo";"1967-2020";"Nursing (miscellaneous) (Q4)"
211;5100155067;"Revista de Estudios Historico-Juridicos";journal;"07176260, 07165455";0,100;Q4;6;17;68;1323;1;68;0,03;77,82;Chile;Latin America;"Ediciones Universitarias de Valparaiso";"1997-2019";"History (Q4); Law (Q4)"
212;21100823466;"Revista Habanera de Ciencias Medicas";journal;"1729519X";0,100;Q4;6;58;108;1003;1;100;0,01;17,29;Cuba;Latin America;"";"2002-2020";"Health Policy (Q4); Public Health, Environmental and Occupational Health (Q4)"
213;19255;"Transactions of the South African Institute of Electrical Engineers";journal;"00382221";0,100;Q4;9;49;86;587;3;79;0,03;11,98;South Africa;Africa;"South African Institute of Electrical Engineers";"1969-1989, 1995, 2003-2008, 2010-2018";"Electrical and Electronic Engineering (Q4)"
214;21100865207;"Advances in Rheumatology";journal;"25233106";;-;27;80;114;1756;12;101;0,11;21,95;United Kingdom;Western Europe;"BioMed Central Ltd.";"2018-2020";"Rheumatology"
215;21434;"Anestesia en Mexico";journal;"14050056";;-;5;47;0;937;0;0;0,00;19,94;Mexico;Latin America;"Comunicaciones Cientificas Mexicanas S.A. de C.V.";"1997-1999, 2005-2009";"Anesthesiology and Pain Medicine"
