Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2009);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
107;17323;"Bothalia";journal;"23119284, 00068241";0,257;Q3;20;29;96;726;16;95;0,13;25,03;South Africa;Africa;"AOSIS (Pty) Ltd";"1978, 1993-2019";"Plant Science (Q3); Ecology, Evolution, Behavior and Systematics (Q4)"
108;4500151523;"Educacao e Sociedade";journal;"01017330";0,257;Q3;23;60;186;1397;36;183;0,15;23,28;Brazil;Latin America;"Centro de Estudos Educacao e Sociedade - CEDES";"2006-2020";"Education (Q3)"
109;4500151538;"Revista Brasileira de Parasitologia Veterinaria";journal;"0103846X";0,254;Q3;31;74;215;1978;97;215;0,30;26,73;Brazil;Latin America;"BRAZILIAN COLL VETERINARY PARASITOLOGY";"2005-2020";"Veterinary (miscellaneous) (Q3); Parasitology (Q4)"
110;23132;"Revista Estudos Feministas";journal;"18069584, 0104026X";0,254;Q2;16;48;152;1487;27;144;0,11;30,98;Brazil;Latin America;"Universidade Federal do Rio de Janeiro - UFRJ";"1994-1995, 2006-2020";"Gender Studies (Q2)"
111;4800156305;"Crop Breeding and Applied Biotechnology";journal;"15187853";0,253;Q3;23;53;148;1204;66;147;0,45;22,72;Brazil;Latin America;"Brazilian Society of Plant Breeding";"2006-2020";"Agronomy and Crop Science (Q3); Biotechnology (Q3)"
112;4500151502;"Food Science and Technology";journal;"01012061, 1678457X";0,252;Q3;43;108;489;2969;243;478;0,33;27,49;Brazil;Latin America;"Sociedade Brasileira de Ciencia e Tecnologia de Alimentos, SBCTA";"2006-2020";"Biotechnology (Q3); Food Science (Q3)"
113;22599;"Revista Espanola de Salud Publica";journal;"21739110, 11355727, 16969820";0,252;Q3;35;80;171;2572;134;143;0,77;32,15;Spain;Western Europe;"Ministerio de Sanidad y Consumo";"1995-2020";"Medicine (miscellaneous) (Q3); Public Health, Environmental and Occupational Health (Q3)"
114;21100309828;"CoDAS";journal;"23171782";0,248;Q3;23;58;133;1225;56;121;0,42;21,12;Brazil;Latin America;"Brazilian Society of Speech-Language Pathology and Audiology";"2013-2020";"Otorhinolaryngology (Q3); Speech and Hearing (Q4)"
115;14784;"Historia, Ciencias, Saude - Manguinhos";journal;"16784758, 01045970";0,247;Q2;18;85;225;2613;56;210;0,19;30,74;Brazil;Latin America;"Fundacao Oswaldo Cruz";"1994-2020";"History and Philosophy of Science (Q2); Medicine (miscellaneous) (Q3)"
116;27990;"Revista da Associacao Medica Brasileira";journal;"01044230";0,247;Q3;37;163;455;4173;234;336;0,47;25,60;Brazil;Latin America;"Associacao Medica Brasileira";"1976, 1992-2020";"Medicine (miscellaneous) (Q3)"
117;4000152107;"Journal of Venomous Animals and Toxins Including Tropical Diseases";journal;"16789199";0,243;Q3;30;66;172;1905;90;159;0,52;28,86;United Kingdom;Western Europe;"Centro de Estudos de Venenos e Animais Peconhentos";"2006-2020";"Animal Science and Zoology (Q3); Infectious Diseases (Q3); Parasitology (Q4); Toxicology (Q4)"
118;5700164339;"Lua Nova";journal;"01026445";0,242;Q3;13;27;76;1339;8;70;0,11;49,59;Brazil;Latin America;"Cedec";"2006-2020";"Sociology and Political Science (Q3)"
119;4700152701;"Pharmacy Practice";journal;"1885642X, 18863655";0,241;Q2;24;35;97;908;61;97;0,52;25,94;Spain;Western Europe;"Centro de Investigaciones y Publicaciones Farmaceuticas";"2006-2020";"Pharmacy (Q2); Pharmaceutical Science (Q3)"
120;16100154756;"Lexikos";journal;"16844904";0,240;Q2;15;42;81;1251;39;73;0,58;29,79;South Africa;Africa;"";"2002-2019";"Language and Linguistics (Q2); Linguistics and Language (Q2)"
121;19274;"Revista de Psiquiatria Clinica";journal;"1806938X, 01016083";0,238;Q3;25;51;173;2098;75;158;0,31;41,14;Brazil;Latin America;"Lemos Editorial e Graficos Ltda";"2000-2020";"Psychiatry and Mental Health (Q3)"
122;4000152106;"Journal of Applied Oral Science";journal;"16787757, 16787765";0,237;Q3;44;139;274;2956;133;261;0,47;21,27;Brazil;Latin America;"Faculdade de Odontologia de Bauru";"2006-2020";"Dentistry (miscellaneous) (Q3); Medicine (miscellaneous) (Q3)"
123;4700152605;"Psicologia: Teoria e Pesquisa";journal;"01023772";0,236;Q3;21;74;176;2450;39;172;0,17;33,11;Brazil;Latin America;"Universidade de Brasilia";"2006-2020";"Psychology (miscellaneous) (Q3)"
124;14730;"Revista Latinoamericana de Psicologia";journal;"01200534";0,236;Q2;27;36;102;1962;53;99;0,44;54,50;Colombia;Latin America;"Konrad Lorenz Editores";"1980, 1984, 1992, 1996-2020";"Social Sciences (miscellaneous) (Q2); Psychology (miscellaneous) (Q3)"
125;4700151716;"Ceramica";journal;"16784553, 03666913";0,235;Q3;21;47;198;1103;55;188;0,26;23,47;Brazil;Latin America;"Associacao Brasileira de Ceramica";"2006-2020";"Ceramics and Composites (Q3)"
126;12045;"Interface: Communication, Health, Education";journal;"18075762, 14143283";0,234;Q3;21;121;134;2593;40;121;0,30;21,43;Brazil;Latin America;"Fundacao UNI Botucatu/UNESP";"1980, 2004, 2007-2020";"Communication (Q3); Education (Q3); Health (social science) (Q3)"
127;19700171103;"Revista del Museo Argentino de Ciencias Naturales, Nueva Serie";journal;"15145158";0,233;Q3;13;20;25;815;16;25;0,64;40,75;Argentina;Latin America;"Museo Argentino de Ciencias Naturales Bernardino Rivadavia";"2008-2020";"Animal Science and Zoology (Q3); Paleontology (Q3); Ecology, Evolution, Behavior and Systematics (Q4)"
128;5400152643;"Ciencia Florestal";journal;"19805098, 01039954";0,230;Q2;21;44;94;1007;20;94;0,21;22,89;Brazil;Latin America;"Universidade Federal de Santa Maria";"2007-2020";"Forestry (Q2)"
129;13600154752;"South African Journal of Enology and Viticulture";journal;"0253939X";0,230;Q3;25;18;35;747;16;35;0,46;41,50;South Africa;Africa;"South African Society for Enology and Viticulture";"2004, 2007-2020";"Food Science (Q3); Horticulture (Q3)"
130;28247;"Arquivos de Gastroenterologia";journal;"16784219, 00042803";0,229;Q3;30;69;196;1752;111;184;0,50;25,39;Brazil;Latin America;"IBEPEGE - Inst. Bras. Estudos Pesquisas Gastroent.";"1973-2020";"Gastroenterology (Q3)"
131;24740;"Latin American Applied Research";journal;"03270793";0,227;Q2;23;53;148;934;57;144;0,33;17,62;Argentina;Latin America;"PLAPIQUI Planta Piloto de Ingenieria Quimica, CONICET / Universidad Nacional del Sur";"1996-2020";"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3); Mechanical Engineering (Q3)"
132;600147001;"Gerokomos";journal;"1134928X";0,226;Q3;11;25;77;546;17;67;0,19;21,84;Spain;Western Europe;"Spanish Publishers Associates";"2005-2020";"Geriatrics and Gerontology (Q3)"
133;4700152863;"Psicologia em Estudo";journal;"14137372";0,226;Q3;16;90;229;2369;44;227;0,09;26,32;Brazil;Latin America;"Universidade Estadual de Maringa";"2006-2020";"Psychology (miscellaneous) (Q3)"
134;22595;"Revista de Salud Publica";journal;"01240064";0,225;Q3;23;98;203;2207;110;194;0,47;22,52;Colombia;Latin America;"Universidad Nacional de Colombia";"2003-2020";"Public Health, Environmental and Occupational Health (Q3)"
135;19700190355;"Revista Brasileira de Cineantropometria e Desempenho Humano";journal;"14158426, 19800037";0,221;Q4;20;64;204;1814;59;204;0,28;28,34;Brazil;Latin America;"Universidade Federal de Santa Catarina";"1999-2020";"Physiology (Q4); Physiology (medical) (Q4)"
136;5600152869;"Novos Estudos CEBRAP";journal;"01013300, 19805403";0,220;Q3;16;59;96;1629;13;88;0,14;27,61;Brazil;Latin America;"Centro Brasileiro de Analise e Planejamento";"2007-2020";"Social Sciences (miscellaneous) (Q3)"
137;21828;"Revista Cubana de Farmacia";journal;"00347515, 15612988";0,220;Q2;8;55;114;807;14;106;0,17;14,67;Cuba;Latin America;"Editorial Ciencias Medicas";"1980-1991, 1996-2000, 2002, 2004-2020";"Pharmacy (Q2); Pharmaceutical Science (Q3); Pharmacology (Q3)"
138;7500153128;"Universitas Psychologica";journal;"16579267";0,220;Q3;24;60;120;1987;34;116;0,28;33,12;Colombia;Latin America;"Pontificia Universidad Javeriana";"2007-2020";"Psychology (miscellaneous) (Q3); Social Psychology (Q3)"
139;8000153137;"Zootecnia Tropical";journal;"07987269";0,220;Q3;10;37;136;1011;25;133;0,18;27,32;Venezuela;Latin America;"Instituto Nacional de Investigaciones Agricolas (INIA)";"2007-2015";"Animal Science and Zoology (Q3); Aquatic Science (Q4)"
140;4700153602;"Sociologias";journal;"15174522";0,219;Q3;16;29;78;829;21;73;0,15;28,59;Brazil;Latin America;"Instituto de Filosofia e Ciencias Humanas-UFRGS";"2000-2020";"Social Sciences (miscellaneous) (Q3)"
141;8100153107;"Magallania";journal;"07180209, 07182244";0,217;Q3;17;29;46;1113;16;46;0,35;38,38;Chile;Latin America;"Universidad de Magallanes";"2007-2019";"Social Sciences (miscellaneous) (Q3)"
142;15601;"Gayana - Botanica";journal;"00165301, 07176643";0,216;Q3;16;32;62;1065;22;62;0,32;33,28;Chile;Latin America;"Universidad de Concepcion";"1981-1982, 1984, 2002-2019";"Ecology (Q3); Horticulture (Q3); Plant Science (Q3)"
143;19600165500;"Politica y Gobierno";journal;"14051060, 16652037";0,216;Q2;13;12;34;450;9;33;0,25;37,50;Mexico;Latin America;"Centro de Investigacion y Docencia Economicas A.C.";"2000-2003, 2005-2020";"Political Science and International Relations (Q2)"
144;29996;"Archivos Latinoamericanos de Nutricion";journal;"00040622";0,215;Q3;34;60;162;1993;94;158;0,52;33,22;Venezuela;Latin America;"Archivos Latinoamericanos Nutricion";"1971-2019";"Medicine (miscellaneous) (Q3); Nutrition and Dietetics (Q3)"
145;4700152850;"Revista Brasileira de Ensino de Fisica";journal;"01024744";0,214;Q3;11;66;209;1396;45;201;0,25;21,15;Brazil;Latin America;"Sociedade Brasileira de Fisica";"2006-2019";"Education (Q3); Physics and Astronomy (miscellaneous) (Q3)"
146;13236;"Investigaciones Geograficas";journal;"24487279, 01884611";0,213;Q3;14;36;87;1071;13;78;0,09;29,75;Mexico;Latin America;"Instituto de Geografia";"1990-1993, 1995-1996, 2001, 2003-2019";"Earth and Planetary Sciences (miscellaneous) (Q3); Geography, Planning and Development (Q3)"
147;5000160205;"Revista Cubana de Medicina General Integral";journal;"08642125";0,213;Q3;13;68;187;1088;20;171;0,12;16,00;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2004-2020";"Medicine (miscellaneous) (Q3)"
148;18259;"Revista Medica de Chile";journal;"07176163, 00349887";0,212;Q3;38;251;691;5907;472;629;0,61;23,53;Chile;Latin America;"Sociedad Medica de Santiago";"1945-2020";"Medicine (miscellaneous) (Q3)"
149;11700154374;"Biota Neotropica";journal;"16760603, 16760611";0,211;Q4;34;135;101;5437;59;100;0,58;40,27;Brazil;Latin America;"Centro de Referencia em Informacao Ambiental";"2007-2020";"Ecology, Evolution, Behavior and Systematics (Q4)"
150;13565;"Revista de Biologia Marina y Oceanografia";journal;"07173326";0,211;Q3;25;80;129;2943;54;127;0,37;36,79;Chile;Latin America;"Universidad de Valparaiso";"1996-2020";"Oceanography (Q3); Aquatic Science (Q4)"
151;4700152719;"Ciencia y Enfermeria";journal;"07172079, 07179553";0,209;Q3;14;36;52;812;16;46;0,33;22,56;Chile;Latin America;"Universidad de Concepcion, Facultad de Medicina. Departamento de Enfermeria";"2002, 2006-2020";"Nursing (miscellaneous) (Q3)"
152;7000153201;"Estudios Atacamenos";journal;"07181043, 07160925";0,209;Q1;16;19;34;732;10;32;0,29;38,53;Chile;Latin America;"Universidad Catolica del Norte";"2007-2020";"Cultural Studies (Q1); History (Q1); Anthropology (Q2); Archeology (Q2); Archeology (arts and humanities) (Q2)"
153;12079;"Atmosfera";journal;"01876236";0,208;Q3;29;24;64;749;24;64;0,42;31,21;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1988-2020";"Atmospheric Science (Q3)"
154;11500153508;"Portugaliae Electrochimica Acta";journal;"08721904";0,208;Q4;27;60;29;1355;20;29;0,69;22,58;Portugal;Western Europe;"Sociedade Portuguesa de Electroquimica";"2008-2020";"Electrochemistry (Q4)"
155;4000151814;"Radiologia Brasileira";journal;"01003984";0,208;Q3;17;89;278;1505;92;242;0,36;16,91;Brazil;Latin America;"Colegio Brasileiro de Radiologia";"2006-2020";"Radiology, Nuclear Medicine and Imaging (Q3)"
156;5800169372;"Revista de Economia Politica/Brazilian Journal of Political Economy";journal;"01013157";0,208;Q2;17;43;72;1421;20;72;0,28;33,05;Brazil;Latin America;"Centro de Economia Politica";"2007-2020";"Political Science and International Relations (Q2); Economics, Econometrics and Finance (miscellaneous) (Q3); Sociology and Political Science (Q3)"
157;13302;"Arquivos Brasileiros de Oftalmologia";journal;"16782925, 00042749";0,207;Q3;29;190;554;3493;218;517;0,39;18,38;Brazil;Latin America;"Conselho Brasileiro De Oftalmologia";"1945, 1949, 1960-1977, 1979-1994, 2000-2020";"Medicine (miscellaneous) (Q3); Ophthalmology (Q3)"
158;93433;"Southern African Journal of HIV Medicine";journal;"16089693";0,207;Q3;18;49;115;874;29;87;0,34;17,84;South Africa;Africa;"AOSIS (Pty) Ltd";"2001-2020";"Infectious Diseases (Q3)"
159;5200152705;"Avances en Psicologia Latinoamericana";journal;"17944724";0,206;Q3;12;24;49;937;16;48;0,22;39,04;Colombia;Latin America;"Universidad del Rosario";"1983, 2006-2020";"Clinical Psychology (Q3)"
160;19700174720;"Revista Colombiana de Entomologia";journal;"01200488";0,206;Q4;19;45;105;1610;28;96;0,28;35,78;Colombia;Latin America;"Sociedad Colombiana de Entomologia";"2004-2020";"Insect Science (Q4)"
161;14594;"Social Work/Maatskaplike Werk";journal;"00378054";0,206;Q3;15;41;101;1549;21;96;0,19;37,78;South Africa;Africa;"University of Stellenbosch";"1972-1978, 1994-2020";"Social Work (Q3); Sociology and Political Science (Q3)"
162;27644;"Curationis";journal;"03798577";0,205;Q3;21;18;116;0;54;106;0,32;0,00;South Africa;Africa;"Democratic Nursing Organisation of South Africa";"1978-2020";"Medicine (miscellaneous) (Q3)"
163;4500151504;"International Journal of Morphology";journal;"07179502, 07179367";0,203;Q4;27;193;376;4495;113;375;0,25;23,29;Chile;Latin America;"Universidad de la Frontera";"2006-2020";"Anatomy (Q4)"
164;5000156908;"Revista Brasileira de Ciencia Avicola";journal;"1516635X";0,203;Q4;25;30;121;806;46;121;0,30;26,87;Brazil;Latin America;"Fundacao APINCO de Ciencia e Tecnologia Avicolas";"2002, 2006-2020";"Animal Science and Zoology (Q4)"
165;19700182901;"Brazilian Journal of Pharmaceutical Sciences";journal;"19848250, 21759790";0,202;Q2;40;100;215;2962;103;206;0,29;29,62;Brazil;Latin America;"Faculdade de Ciencias Farmaceuticas (Biblioteca-";"2009-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2)"
166;4700152414;"Revista Mexicana de Biodiversidad";journal;"18705081, 1870509X";0,201;Q4;24;90;162;2801;55;161;0,29;31,12;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"2006-2020";"Ecology, Evolution, Behavior and Systematics (Q4)"
167;5000153301;"Proyecciones";journal;"07176279, 07160917";0,199;Q4;12;28;52;360;10;52;0,21;12,86;Chile;Latin America;"Universidad Catolica del Norte";"2000-2002, 2006-2020";"Mathematics (miscellaneous) (Q4)"
168;15162;"Eure";journal;"07176236, 02507161";0,198;Q3;27;21;62;678;20;62;0,33;32,29;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"1979, 1982, 1996-1998, 2001-2020";"Urban Studies (Q3)"
169;19400157258;"Salud Uninorte";journal;"20117531, 01205552";0,196;Q3;11;29;82;1115;15;77;0,15;38,45;Colombia;Latin America;"Universidad del Norte";"2002-2003, 2005-2019";"Medicine (miscellaneous) (Q3)"
170;26700;"Revista Argentina de Endocrinologia y Metabolismo (discontinued)";journal;"18513034, 03264610";0,195;Q3;11;47;83;910;37;77;0,39;19,36;Argentina;Latin America;"Sociedad Argentina de Endocrinologia y Metabolismo";"1957-1960, 1964, 1999-2017";"Endocrinology, Diabetes and Metabolism (Q3); Endocrinology (Q4)"
171;145734;"Boletim de Ciencias Geodesicas";journal;"14134853";0,194;Q3;11;72;77;981;22;77;0,19;13,63;Brazil;Latin America;"Universidade Federal do Parana";"2005-2020";"Earth and Planetary Sciences (miscellaneous) (Q3)"
172;20017;"Nefrologia";journal;"19892284, 02116995, 20132514";0,192;Q3;35;180;698;3274;273;432;0,37;18,19;Spain;Western Europe;"Grupo Aula Medica S.A.";"1981-2020";"Nephrology (Q3)"
173;5000156907;"Polimeros";journal;"01041428";0,192;Q3;26;61;190;1219;64;168;0,30;19,98;Brazil;Latin America;"Associacao Brasileira de Polimeros";"2006-2020";"Chemical Engineering (miscellaneous) (Q3); Organic Chemistry (Q4)"
174;19565;"Anales del Sistema Sanitario de Navarra";journal;"11376627";0,191;Q3;23;84;229;1663;119;210;0,42;19,80;Spain;Western Europe;"Gobierno de Navarra";"1999-2020";"Medicine (miscellaneous) (Q3)"
175;37267;"Cuban Journal of Agricultural Science";journal;"08640408";0,190;Q4;12;56;192;1463;21;192;0,05;26,13;Cuba;Latin America;"Instituto de Ciencia Animal";"1981, 1996-2016";"Animal Science and Zoology (Q4)"
176;7900153109;"Producao";journal;"19805411, 01036513";0,189;Q2;17;44;84;1273;12;84;0,14;28,93;Brazil;Latin America;"Associacao Brasileira de Engenharia de Producao";"2007-2020";"Industrial and Manufacturing Engineering (Q2)"
177;145059;"CT y F - Ciencia, Tecnologia y Futuro";journal;"01225383";0,188;Q2;14;14;41;318;5;40;0,15;22,71;Colombia;Latin America;"Ecopetrol S.A.";"1996-2020";"Energy (miscellaneous) (Q2)"
178;16240;"Jornal Brasileiro de Psiquiatria";journal;"19820208, 00472085";0,188;Q3;22;44;135;1160;41;125;0,29;26,36;Brazil;Latin America;"Editora Cientifica Nacional Ltda";"1964-1977, 1982-2020";"Psychiatry and Mental Health (Q3)"
179;23432;"Journal of the Chilean Chemical Society";journal;"07179324, 07179707";0,188;Q3;31;112;224;2974;117;219;0,50;26,55;Chile;Latin America;"Sociedad Chilena De Quimica";"2003-2020";"Chemistry (miscellaneous) (Q3)"
180;21100312401;"Revista Cubana de Informacion en Ciencias de la Salud";journal;"23072113";0,188;Q3;11;77;376;1197;25;278;0,06;15,55;Cuba;Latin America;"Centro Nacional De Informacion De Ciencias Medicas";"2013-2020";"Health Policy (Q3); Library and Information Sciences (Q3); Health Information Management (Q4)"
181;7200153136;"Revista Veterinaria";journal;"16696840, 16684834";0,188;Q3;7;29;59;641;8;59;0,14;22,10;Argentina;Latin America;"Universidad Nacional del Nordeste";"2007-2019";"Veterinary (miscellaneous) (Q3); Animal Science and Zoology (Q4)"
182;13900154710;"Latin American Journal of Solids and Structures";journal;"16797825, 16797817";0,187;Q2;32;23;60;449;11;55;0,24;19,52;Brazil;Latin America;"Brazilian Association of Computational Mechanics";"2003-2020";"Ocean Engineering (Q2); Aerospace Engineering (Q3); Automotive Engineering (Q3); Civil and Structural Engineering (Q3); Materials Science (miscellaneous) (Q3); Mechanical Engineering (Q3); Mechanics of Materials (Q4)"
183;5000160302;"Revista de Derecho";journal;"07180950, 07169132";0,186;Q3;8;28;67;1493;9;52;0,11;53,32;Chile;Latin America;"Universidad Austral de Chile";"2006-2020";"Law (Q3)"
184;21100264507;"Revista Peruana de Biologia";journal;"17279933, 15610837";0,186;Q3;20;38;269;1068;33;259;0,23;28,11;Peru;Latin America;"Asociacion de Biologos de la Universidad Nacional Mayor de San Marcos";"1974, 1980, 1990, 1992, 1998-2020";"Agricultural and Biological Sciences (miscellaneous) (Q3)"
185;22301;"South African Journal of Surgery";journal;"00382361";0,185;Q3;22;28;89;549;36;71;0,37;19,61;South Africa;Africa;"South African Medical Association";"1965-2020";"Surgery (Q3)"
186;20365;"Revista Argentina de Microbiologia";journal;"03257541";0,182;Q3;26;47;152;1172;73;140;0,42;24,94;Spain;Western Europe;"Elsevier Doyma";"1979-2020";"Medicine (miscellaneous) (Q3); Microbiology (medical) (Q3); Microbiology (Q4)"
187;16900154709;"Revista Ciencia Agronomica";journal;"00456888, 18066690";0,181;Q3;26;84;86;2044;37;86;0,43;24,33;Brazil;Latin America;"Universidade Federal do Ceara";"2008-2020";"Agronomy and Crop Science (Q3); Horticulture (Q3); Soil Science (Q4)"
188;5000153602;"Pesquisa Operacional";journal;"01017438";0,180;Q4;18;34;90;1063;22;89;0,30;31,26;Brazil;Latin America;"Sociedade Brasileira de Pesquisa Operacional";"2006-2020";"Management Science and Operations Research (Q4)"
189;19200156918;"Anales de Psicologia";journal;"16952294, 02129728";0,176;Q4;31;41;40;1919;13;40;0,33;46,80;Spain;Western Europe;"Universidad de Murcia Servicio de Publicaciones";"2008-2020";"Psychology (miscellaneous) (Q4)"
190;21100227020;"Latin American Journal of Sedimentology and Basin Analysis";journal;"18514979, 16697316";0,176;Q3;16;12;25;372;12;25;0,29;31,00;Argentina;Latin America;"Asociacion Argentina de Sedimentologia";"2005-2020";"Geology (Q3); Paleontology (Q4); Stratigraphy (Q4)"
191;29385;"Revista brasileira de enfermagem";journal;"00347167";0,175;Q3;21;146;390;371;95;381;0,21;2,54;Brazil;Latin America;"Associacao Brasileira de Enfermagem";"1965, 1967-1971, 1973, 1976-1979, 1983-1987, 1995-2020";"Medicine (miscellaneous) (Q3)"
192;4700153103;"Revista Brasileira de Ginecologia e Obstetricia";journal;"18069339, 01007203";0,174;Q3;23;110;301;2622;103;261;0,33;23,84;Brazil;Latin America;"Georg Thieme Verlag";"2006-2020";"Obstetrics and Gynecology (Q3)"
193;23495;"Revista Cubana de Estomatologia";journal;"00347507, 1561297X";0,174;Q4;7;42;123;806;14;120;0,09;19,19;Cuba;Latin America;"Editorial Ciencias Medicas";"1973-1978, 1982-1989, 1996-2002, 2005-2020";"Dentistry (miscellaneous) (Q4)"
194;21028;"Cirugia Plastica Ibero-Latinoamericana";journal;"03767892";0,173;Q3;10;69;188;673;18;105;0,12;9,75;Spain;Western Europe;"Sociedad Espanola de Cirugia Plastica Reparadora y Estetica (SECPRE)";"1975-2002, 2004-2020";"Surgery (Q3)"
195;5100154604;"Ius et Praxis";journal;"07180012, 07172877";0,173;Q3;7;31;75;2000;12;74;0,15;64,52;Chile;Latin America;"Universidad de Talca";"2001-2002, 2006-2020";"Law (Q3)"
196;4800156204;"Revista Brasileira de Economia";journal;"00347140";0,173;Q3;12;23;69;526;16;69;0,18;22,87;Brazil;Latin America;"Fundacao Getulio Vargas";"2001-2002, 2006-2020";"Economics, Econometrics and Finance (miscellaneous) (Q3)"
197;24247;"Anais Brasileiros de Dermatologia";journal;"03650596, 18064841";0,172;Q3;44;116;257;2371;91;232;0,21;20,44;Brazil;Latin America;"Elsevier BV";"1963-1977, 1979-1980, 1990-2020";"Dermatology (Q3)"
198;12400154701;"Latin American Journal of Aquatic Research";journal;"0718560X";0,172;Q3;28;45;89;1641;21;89;0,16;36,47;Chile;Latin America;"Pontificia Universidad Catolica de Valparaiso";"2008-2020";"Oceanography (Q3); Aquatic Science (Q4)"
199;20059;"Caldasia";journal;"03665232";0,171;Q3;14;29;29;1109;10;29;0,34;38,24;Colombia;Latin America;"Universidad Nacional de Colombia";"1981, 1983-1984, 1986, 1989, 1992-1993, 1995-1997, 2008-2020";"Agricultural and Biological Sciences (miscellaneous) (Q3)"
200;14200154740;"Revista Colombiana de Quimica";journal;"01202804";0,171;Q3;7;30;19;728;7;19;0,37;24,27;Colombia;Latin America;"Universidad Nacional de Colombia";"2008-2020";"Chemistry (miscellaneous) (Q3)"
201;19400158712;"Chilean Journal of Agricultural Research";journal;"07185820, 07185839";0,170;Q3;31;76;137;2689;64;137;0,47;35,38;Chile;Latin America;"Instituto de Investigaciones Agropecuarias, INIA";"2008-2020";"Agronomy and Crop Science (Q3); Animal Science and Zoology (Q4)"
202;145494;"Jornal Vascular Brasileiro";journal;"16775449, 16777301";0,170;Q3;15;66;195;1568;41;165;0,18;23,76;Brazil;Latin America;"Sociedade Brasileira de Angiologia e Cirurgia Vascular";"2005-2020";"Cardiology and Cardiovascular Medicine (Q3)"
203;20856;"West Indian Medical Journal";journal;"00433144";0,170;Q3;31;131;345;1741;111;300;0,28;13,29;Jamaica;Latin America;"University of the West Indies";"1954-2019";"Medicine (miscellaneous) (Q3)"
204;21544;"South African Journal of Chemistry";journal;"03794350";0,169;Q3;20;34;65;951;32;65;0,57;27,97;South Africa;Africa;"Bureau for Scientific Publications";"1996-2020";"Chemistry (miscellaneous) (Q3)"
205;21100228063;"Journal of the Southern African Institute of Mining and Metallurgy";journal;"22256253";0,168;Q3;37;82;294;1083;68;270;0,26;13,21;South Africa;Africa;"South African Institute of Mining and Metallurgy";"1988, 2006-2020";"Geotechnical Engineering and Engineering Geology (Q3); Metals and Alloys (Q3); Materials Chemistry (Q4)"
206;23044;"Revista Cubana de Medicina Tropical";journal;"03750760, 15613054";0,168;Q4;18;43;124;851;30;119;0,26;19,79;Cuba;Latin America;"Editorial Ciencias Medicas";"1976-2020";"Infectious Diseases (Q4); Parasitology (Q4)"
207;25279;"Revista Internacional de Contaminacion Ambiental";journal;"01884999";0,168;Q3;19;23;48;922;18;48;0,31;40,09;Mexico;Latin America;"Centro de Ciencias de la Atmosfera, UNAM";"1996-2020";"Pollution (Q3); Waste Management and Disposal (Q3)"
208;29758;"Revista Mexicana de Fisica";journal;"0035001X";0,168;Q4;25;69;412;1621;99;403;0,26;23,49;Mexico;Latin America;"Sociedad Mexicana de Fisica";"1991-1993, 1995-2020";"Education (Q4); Physics and Astronomy (miscellaneous) (Q4)"
209;12100154830;"Bioagro";journal;"13163361";0,167;Q3;8;34;26;598;6;26;0,23;17,59;Venezuela;Latin America;"Universidad Centroccidental Lisandro Alvarado (UCLA)";"2008-2020";"Agricultural and Biological Sciences (miscellaneous) (Q3)"
210;21100203117;"Etnografica";journal;"21822891, 08736561";0,167;Q2;12;24;66;806;8;56;0,07;33,58;Portugal;Western Europe;"Centro em Rede de Investigacao em Antropologia - CRIA";"2006-2020";"Cultural Studies (Q2); Anthropology (Q3)"
211;21100220106;"Hidrobiologica";journal;"01888897";0,167;Q3;16;29;86;1083;19;82;0,22;37,34;Mexico;Latin America;"Department of Hydrobiology,Universidad Autonoma Metropolitana-Unidad Iztapalapa";"2007-2019";"Oceanography (Q3); Water Science and Technology (Q3); Aquatic Science (Q4); Ecology (Q4); Ecology, Evolution, Behavior and Systematics (Q4)"
212;21949;"Revista Brasileira de Anestesiologia";journal;"00347094, 1806907X";0,165;Q3;29;86;245;1824;91;207;0,31;21,21;Brazil;Latin America;"Elsevier Editora Ltda";"1960-1982, 1994-2020";"Anesthesiology and Pain Medicine (Q3)"
213;15900154750;"South African Journal of Economic and Management Sciences";journal;"22223436, 10158812";0,164;Q3;17;27;119;944;19;113;0,08;34,96;South Africa;Africa;"AOSIS (Pty) Ltd";"1999, 2001, 2006-2020";"Business, Management and Accounting (miscellaneous) (Q3); Economics, Econometrics and Finance (miscellaneous) (Q3)"
214;19332;"Salud Mental";journal;"01853325";0,162;Q4;24;70;169;2259;62;163;0,29;32,27;Mexico;Latin America;"Elsevier GmbH";"1995-2020";"Clinical Psychology (Q4); Psychiatry and Mental Health (Q4)"
215;21100246535;"Lankesteriana";journal;"14093871, 22152067";0,161;Q4;13;0;101;0;21;98;0,21;0,00;Costa Rica;Latin America;"Universidad de Costa Rica";"2004-2007, 2013-2020";"Plant Science (Q4)"
