Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
106;33067;"Arquivos Brasileiros de Cardiologia";journal;"0066782X";0,381;Q3;53;199;600;6003;561;430;0,83;30,17;Brazil;Latin America;"Arquivos Brasileiros de Cardiologia";"1950-2020";"Cardiology and Cardiovascular Medicine (Q3)"
107;11700154374;"Biota Neotropica";journal;"16760603, 16760611";0,381;Q3;34;49;127;2299;122;125;0,93;46,92;Brazil;Latin America;"Centro de Referencia em Informacao Ambiental";"2007-2020";"Ecology, Evolution, Behavior and Systematics (Q3)"
108;21100378340;"Psychosocial Intervention";journal;"11320559, 21734712";0,381;Q3;21;21;71;999;77;70;1,00;47,57;Spain;Western Europe;"Colegio Oficial de Psicologos de Madrid";"2011-2020";"Applied Psychology (Q3); Developmental and Educational Psychology (Q3); Social Psychology (Q3)"
109;21100264483;"Cuadernos.info";journal;"0719367X, 07193661";0,380;Q2;10;29;88;1472;41;84;0,53;50,76;Chile;Latin America;"Facultad de Comunicaciones de la Pontificia Universidad Catolica de Chile";"2013-2020";"Communication (Q2); Library and Information Sciences (Q2)"
110;15162;"Eure";journal;"07176236, 02507161";0,380;Q2;27;41;125;1720;102;117;0,80;41,95;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"1979, 1982, 1996-1998, 2001-2020";"Urban Studies (Q2)"
111;19400158712;"Chilean Journal of Agricultural Research";journal;"07185820, 07185839";0,377;Q2;31;53;210;1800;226;206;0,91;33,96;Chile;Latin America;"Instituto de Investigaciones Agropecuarias, INIA";"2008-2020";"Agronomy and Crop Science (Q2); Animal Science and Zoology (Q2)"
112;17700154930;"Missionalia";journal;"02569507";0,377;Q1;9;19;75;598;22;66;0,16;31,47;South Africa;Africa;"Southern African Missiological Society";"2002-2005, 2007-2018";"Religious Studies (Q1)"
113;21100793178;"Psicoperspectivas";journal;"07186924";0,374;Q2;15;40;113;1786;78;110;0,57;44,65;Chile;Latin America;"Pontificia Universidad Catolica de Valparaiso";"2006-2020";"Social Sciences (miscellaneous) (Q2); Psychology (miscellaneous) (Q3)"
114;4700152866;"Topoi";journal;"01677411, 15728749";0,374;Q1;23;62;151;2237;123;138;0,58;36,08;Netherlands;Western Europe;"Springer Netherlands";"1982-1996, 2004, 2006-2020";"Philosophy (Q1)"
115;25953;"Dados";journal;"16784588, 00115258";0,370;Q2;26;32;102;1614;48;98;0,32;50,44;Brazil;Latin America;"Inst. Univ. de Pesquisas do Rio de Janeiro";"1996-2020";"Social Sciences (miscellaneous) (Q2)"
116;5400152616;"Cerne";journal;"01047760";0,368;Q2;19;57;220;2128;131;220;0,51;37,33;Brazil;Latin America;"Federal University of Lavras";"2007-2020";"Forestry (Q2)"
117;5100152922;"Revista de Ciencia Politica";journal;"07161417";0,368;Q2;18;34;112;1635;60;104;0,40;48,09;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"2002, 2006-2020";"Political Science and International Relations (Q2)"
118;19930;"International braz j urol : official journal of the Brazilian Society of Urology";journal;"16776119, 16775538";0,367;Q3;39;195;573;3728;472;442;0,74;19,12;Brazil;Latin America;"Brazilian Society of Urology";"2002-2020";"Medicine (miscellaneous) (Q3); Urology (Q3)"
119;21100268426;"Journal of Seed Science";journal;"23171537";0,367;Q2;27;47;129;1445;104;126;0,69;30,74;Brazil;Latin America;"Associacao Brasileira de Tecnologia de Sementes";"2013-2020";"Agronomy and Crop Science (Q2)"
120;5000153602;"Pesquisa Operacional";journal;"01017438";0,365;Q3;18;27;93;971;61;91;0,50;35,96;Brazil;Latin America;"Sociedade Brasileira de Pesquisa Operacional";"2006-2020";"Management Science and Operations Research (Q3)"
121;4500151501;"Planta Daninha";journal;"01008358";0,365;Q2;31;89;265;2517;191;264;0,71;28,28;Brazil;Latin America;"Sociedade Brasileira da Ciencia das Plantas Daninhas";"2006-2020";"Agronomy and Crop Science (Q2); Plant Science (Q3); Biochemistry (Q4); Physiology (Q4)"
122;17944;"Darwiniana";journal;"00116793";0,364;Q3;21;10;54;469;35;54;0,46;46,90;Argentina;Latin America;"Instituto de Botanica Darwinion";"1985-1986, 1989-1990, 1992-1993, 1995-2020";"Plant Science (Q3)"
123;5000160302;"Revista de Derecho";journal;"07180950, 07169132";0,364;Q2;8;35;88;1177;15;81;0,12;33,63;Chile;Latin America;"Universidad Austral de Chile";"2006-2020";"Law (Q2)"
124;19700175084;"Revista Colombiana de Estadistica";journal;"01201751";0,361;Q3;16;17;74;380;54;71;0,46;22,35;Colombia;Latin America;"Universidad Nacional de Colombia";"2001-2020";"Statistics and Probability (Q3)"
125;19375;"Water S.A.";journal;"18167950, 03784738";0,361;Q2;59;73;235;3026;260;233;0,91;41,45;South Africa;Africa;"South African Water Research Commission";"1976-2020";"Waste Management and Disposal (Q2); Water Science and Technology (Q2); Applied Microbiology and Biotechnology (Q3); Management, Monitoring, Policy and Law (Q3)"
126;18748;"Acta Amazonica";journal;"00445967";0,360;Q2;30;48;150;1632;160;150;1,05;34,00;Brazil;Latin America;"Instituto Nacional de Pesquisas da Amazonia";"1979, 2006-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
127;22729;"Journal of the Brazilian Chemical Society";journal;"01035053, 16784790";0,357;Q2;70;283;859;10889;1297;839;1,45;38,48;Brazil;Latin America;"Sociedade Brasileira de Quimica";"1990, 1996-2020";"Chemistry (miscellaneous) (Q2)"
128;5600153164;"Cadernos Pagu";journal;"01048333";0,356;Q2;12;56;150;2098;55;139;0,31;37,46;Brazil;Latin America;"Universidade Estadual de Campinas UNICAMP";"2008-2020";"Gender Studies (Q2)"
129;5100154602;"Mana: Estudos de Antropologia Social";journal;"01049313";0,355;Q2;12;27;77;1590;31;74;0,30;58,89;Brazil;Latin America;"Universidade Federal do Rio de Janeiro - UFRJ";"2006-2020";"Anthropology (Q2); Arts and Humanities (miscellaneous) (Q2)"
130;21100244622;"Botanical Sciences";journal;"20074298, 20074476";0,354;Q3;17;52;188;2604;138;186;0,57;50,08;Mexico;Latin America;"Sociedad Botanica de Mexico";"2011-2020";"Plant Science (Q3)"
131;8100153107;"Magallania";journal;"07180209, 07182244";0,354;Q2;17;26;98;1175;35;96;0,37;45,19;Chile;Latin America;"Universidad de Magallanes";"2007-2019";"Social Sciences (miscellaneous) (Q2)"
132;13561;"Revista Chilena de Historia Natural";journal;"0716078X, 07176317";0,353;Q2;39;7;57;464;73;57;1,00;66,29;Chile;Latin America;"Sociedad de Biologia de Chile";"2002-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
133;20365;"Revista Argentina de Microbiologia";journal;"03257541";0,351;Q3;26;66;217;1679;177;194;0,87;25,44;Spain;Western Europe;"Elsevier Doyma";"1979-2020";"Medicine (miscellaneous) (Q3); Microbiology (medical) (Q3); Microbiology (Q4)"
134;21100229105;"Revista Brasileira de Terapia Intensiva";journal;"19824335, 0103507X";0,347;Q2;19;75;231;2148;196;166;0,64;28,64;Brazil;Latin America;"Associacao de Medicina Intensiva Brasileira";"2012-2020";"Critical Care and Intensive Care Medicine (Q2); Medicine (miscellaneous) (Q3)"
135;19700182009;"Pesquisa Agropecuaria Tropical";journal;"15176398, 19834063";0,346;Q2;17;60;155;1763;101;155;0,58;29,38;Brazil;Latin America;"Universidade Federal De Goias (UFG)";"2010-2020";"Agronomy and Crop Science (Q2)"
136;4500151524;"Acta Ortopedica Brasileira";journal;"14137852";0,343;Q3;19;61;181;1205;147;179;0,63;19,75;Brazil;Latin America;"Sociedade Brasileira de Ortopedia e Traumatologia";"2006-2020";"Orthopedics and Sports Medicine (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3); Rehabilitation (Q3)"
137;19753;"Revista Brasileira de Reumatologia";journal;"04825004, 18094570";0,340;Q3;0;0;0;0;0;0;0,00;0,00;Brazil;Latin America;"Elsevier Editora Ltda";"1997-2000, 2003-2017";"Rheumatology (Q3)"
138;29389;"Revista Latino-Americana de Enfermagem";journal;"01041169";0,339;Q2;36;131;457;2908;443;439;0,77;22,20;Brazil;Latin America;"University of Sao Paulo, Ribeirao Preto College of Nursing Organisation";"1993-2020";"Nursing (miscellaneous) (Q2)"
139;5100155019;"Estudios Pedagogicos";journal;"0716050X";0,338;Q3;18;83;232;3158;90;227;0,30;38,05;Chile;Latin America;"Universidad Austral de Chile";"1997-2002, 2006-2019";"Education (Q3)"
140;4000151812;"Ciencia Rural";journal;"01038478";0,337;Q2;36;310;1078;6624;743;1024;0,61;21,37;Brazil;Latin America;"Universidade Federal de Santa Maria";"2006-2020";"Veterinary (miscellaneous) (Q2); Agronomy and Crop Science (Q3); Animal Science and Zoology (Q3)"
141;18852;"Revista Brasileira de Zootecnia";journal;"18069290, 15163598";0,337;Q3;53;108;262;4178;205;260;0,75;38,69;Brazil;Latin America;"Sociedade Brasileira de Zootecnia";"1996-2020";"Animal Science and Zoology (Q3)"
142;19900192709;"Jornal brasileiro de nefrologia : orga&amp;#x0303;o oficial de Sociedades Brasileira e Latino-Americana de Nefrologia";journal;"21758239";0,334;Q3;22;85;244;0;203;209;0,60;0,00;Brazil;Latin America;"Elsevier Editora Ltda";"2010-2020";"Medicine (miscellaneous) (Q3)"
143;18825;"Sao Paulo Medical Journal";journal;"15163180, 18069460";0,334;Q3;40;84;313;2377;245;233;0,82;28,30;Brazil;Latin America;"Associacao Paulista de Medicina";"1994-2020";"Medicine (miscellaneous) (Q3)"
144;12100157102;"Mastozoologia Neotropical";journal;"16660536, 03279383";0,332;Q3;16;26;111;1005;75;72;0,68;38,65;Argentina;Latin America;"SAREM Sociedad Argentina para el Estudio de los Mamiferos";"2007-2020";"Animal Science and Zoology (Q3)"
145;4500151523;"Educacao e Sociedade";journal;"01017330";0,331;Q3;23;63;192;1588;45;174;0,25;25,21;Brazil;Latin America;"Centro de Estudos Educacao e Sociedade - CEDES";"2006-2020";"Education (Q3)"
146;19866;"South African Journal of Psychiatry";journal;"16089685";0,331;Q3;13;32;70;849;34;64;0,43;26,53;South Africa;Africa;"AOSIS (Pty) Ltd";"2001-2020";"Psychiatry and Mental Health (Q3)"
147;75153;"Physis";journal;"18094481, 01037331";0,329;Q3;16;67;213;2144;78;191;0,31;32,00;Brazil;Latin America;"Institute de Medicina Social da UERJ";"1969-1984, 2008-2020";"Health Policy (Q3); Health (social science) (Q3); Public Health, Environmental and Occupational Health (Q3)"
148;21100305234;"Comunicacion y Sociedad (Mexico)";journal;"0188252X";0,327;Q2;8;33;74;1094;36;66;0,55;33,15;Mexico;Latin America;"Universidad de Guadalajara";"2014-2020";"Communication (Q2)"
149;13567;"Revista de Biologia Tropical";journal;"00347744";0,326;Q2;38;152;531;6813;355;527;0,55;44,82;Costa Rica;Latin America;"Universidad de Costa Rica";"1969-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
150;4800153106;"Acta Botanica Brasilica";journal;"01023306";0,325;Q3;47;72;215;3827;195;215;0,95;53,15;Brazil;Latin America;"Sociedade Botanica de Sao Paulo";"1997-2020";"Plant Science (Q3)"
151;19400158901;"Perfiles Educativos";journal;"01852698";0,324;Q3;10;51;182;2103;56;162;0,35;41,24;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"2004-2005, 2009-2020";"Education (Q3)"
152;18625;"Koedoe";journal;"20710771, 00756458";0,323;Q3;29;17;58;778;60;56;0,95;45,76;South Africa;Africa;"AOSIS (Pty) Ltd";"1980-1984, 1987-2006, 2008-2020";"Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
153;21100201082;"Trends in Psychiatry and Psychotherapy";journal;"22380019, 22376089";0,323;Q3;16;39;102;1483;87;91;0,93;38,03;Brazil;Latin America;"Associacao de Psiquiatria do Rio Grande do Sul";"2011-2020";"Medicine (miscellaneous) (Q3); Psychiatry and Mental Health (Q3)"
154;21949;"Revista Brasileira de Anestesiologia";journal;"00347094, 1806907X";0,320;Q3;29;123;313;2429;280;276;0,95;19,75;Brazil;Latin America;"Elsevier Editora Ltda";"1960-1982, 1994-2020";"Anesthesiology and Pain Medicine (Q3)"
155;19700175179;"Estudios Constitucionales";journal;"07185200, 07180195";0,319;Q2;10;32;87;1595;14;71;0,05;49,84;Chile;Latin America;"Universidad de Talca";"2009-2020";"Law (Q2); Sociology and Political Science (Q2)"
156;12989;"Revista Brasileira de Ortopedia";journal;"19824378, 01023616";0,319;Q3;16;136;368;2941;255;349;0,65;21,63;Brazil;Latin America;"Thieme";"1996-2000, 2011-2020";"Orthopedics and Sports Medicine (Q3); Surgery (Q3)"
157;99288;"Colombia Medica";journal;"16579534, 01208322";0,317;Q3;18;39;123;964;103;103;0,57;24,72;Colombia;Latin America;"Facultad de Salud de la Universidad del Valle";"1946, 1990, 1996-2002, 2004-2020";"Medicine (miscellaneous) (Q3)"
158;14578;"Ecologia Austral";journal;"03275477, 1667782X";0,317;Q3;30;46;105;2243;87;103;0,61;48,76;Argentina;Latin America;"Asociacion Argentina de Ecologia";"1991, 1993-2020";"Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
159;24663;"Revista de la Asociacion Geologica Argentina";journal;"00044822";0,317;Q3;39;42;135;2489;85;134;0,50;59,26;Argentina;Latin America;"Asociacion Geologica Argentina";"1992-1994, 1996-2020";"Geology (Q3)"
160;77291;"Biomedica";journal;"01204157";0,316;Q3;28;145;311;2835;230;279;0,56;19,55;Colombia;Latin America;"Instituto Nacional de Salud";"2001-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Medicine (miscellaneous) (Q3)"
161;21100215170;"Palabra Clave";journal;"01228285";0,315;Q2;10;42;133;1650;58;129;0,39;39,29;Colombia;Latin America;"Universidad de La Sabana";"2012-2020";"Communication (Q2)"
162;4800156204;"Revista Brasileira de Economia";journal;"00347140";0,311;Q2;12;23;73;719;24;72;0,33;31,26;Brazil;Latin America;"Fundacao Getulio Vargas";"2001-2002, 2006-2020";"Economics, Econometrics and Finance (miscellaneous) (Q2)"
163;21100349558;"Animal Reproduction";journal;"19843143, 18069614";0,308;Q2;12;76;114;4287;86;113;0,59;56,41;Brazil;Latin America;"Colegio Brasileiro de Reproducao Animal";"2014-2020";"Veterinary (miscellaneous) (Q2); Animal Science and Zoology (Q3)"
164;4400151728;"Revista Mexicana de Ciencias Geologicas";journal;"10268774";0,308;Q3;35;20;85;1190;76;82;0,93;59,50;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1996-2020";"Geology (Q3)"
165;101441;"Engenharia Agricola";journal;"01006916";0,305;Q2;27;125;350;2998;197;350;0,46;23,98;Brazil;Latin America;"Sociedade Brasileira de Engenharia Agricola";"1981, 2006-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
166;19600165500;"Politica y Gobierno";journal;"14051060, 16652037";0,304;Q2;13;15;44;786;26;41;0,66;52,40;Mexico;Latin America;"Centro de Investigacion y Docencia Economicas A.C.";"2000-2003, 2005-2020";"Political Science and International Relations (Q2)"
167;13600154752;"South African Journal of Enology and Viticulture";journal;"0253939X";0,301;Q2;25;19;76;824;80;76;1,02;43,37;South Africa;Africa;"South African Society for Enology and Viticulture";"2004, 2007-2020";"Horticulture (Q2); Food Science (Q3)"
168;21100211740;"Floresta e Ambiente";journal;"21798087, 14150980";0,300;Q3;12;57;188;1839;90;188;0,41;32,26;Brazil;Latin America;"Universidade Federal Rural do Rio de Janeiro, Instituto de Florestas";"2012-2021";"Forestry (Q3)"
169;14730;"Revista Latinoamericana de Psicologia";journal;"01200534";0,299;Q2;27;24;69;1161;85;69;1,16;48,38;Colombia;Latin America;"Konrad Lorenz Editores";"1980, 1984, 1992, 1996-2020";"Social Sciences (miscellaneous) (Q2); Psychology (miscellaneous) (Q3)"
170;19200157107;"Madera Bosques";journal;"14050471";0,297;Q3;13;40;103;1655;69;99;0,54;41,38;Mexico;Latin America;"Instituto de Ecologia, A.C.";"2008-2020";"Forestry (Q3)"
171;66304;"Revista de Geografia Norte Grande";journal;"03798682";0,296;Q3;18;35;80;1427;67;72;0,80;40,77;Chile;Latin America;"Revista de Geografia Norte Grande";"1981, 1983, 2004-2020";"Earth-Surface Processes (Q3); Geography, Planning and Development (Q3)"
172;18819;"Pesquisa Veterinaria Brasileira";journal;"0100736X, 16785150";0,295;Q2;35;240;603;7941;302;603;0,41;33,09;Brazil;Latin America;"Colegio Brasileiro de Patologia Animal";"1996-2020";"Veterinary (miscellaneous) (Q2)"
173;20017;"Nefrologia";journal;"19892284, 02116995, 20132514";0,294;Q3;35;14;271;351;177;180;0,27;25,07;Spain;Western Europe;"Grupo Aula Medica S.A.";"1981-2020";"Nephrology (Q3)"
174;10800153306;"Revista de Administracao Publica";journal;"19823134, 00347612";0,294;Q3;17;63;183;2520;69;175;0,34;40,00;Brazil;Latin America;"Fundacao Getulio Vargas";"2007-2020";"Public Administration (Q3)"
175;4700152203;"Revista Brasileira de Saude Materno Infantil";journal;"15193829";0,293;Q3;20;57;117;1526;59;103;0,51;26,77;Brazil;Latin America;"Instituto Materno Infantil Professor Fernando Figueira";"2002, 2005-2020";"Obstetrics and Gynecology (Q3); Pediatrics, Perinatology and Child Health (Q3); Public Health, Environmental and Occupational Health (Q3)"
176;4700153103;"Revista Brasileira de Ginecologia e Obstetricia";journal;"18069339, 01007203";0,292;Q3;23;108;298;3124;186;255;0,57;28,93;Brazil;Latin America;"Georg Thieme Verlag";"2006-2020";"Obstetrics and Gynecology (Q3)"
177;15600154707;"Boletin de la Sociedad Geologica Mexicana";journal;"14053322";0,291;Q3;17;37;122;2186;79;119;0,58;59,08;Mexico;Latin America;"Sociedad Geologica Mexicana";"2008-2020";"Earth and Planetary Sciences (miscellaneous) (Q3)"
178;5700176609;"Revista Mexicana de Investigacion Educativa";journal;"14056666";0,291;Q3;11;55;158;1823;47;145;0,24;33,15;Mexico;Latin America;"Consejo Mexicano de Investigacion";"2012-2020";"Education (Q3)"
179;5000157201;"Bosque";journal;"03048799, 07179200";0,290;Q3;17;58;162;1547;97;155;0,50;26,67;Chile;Latin America;"Universidad Austral de Chile";"2006-2020";"Forestry (Q3)"
180;12400154701;"Latin American Journal of Aquatic Research";journal;"0718560X";0,289;Q3;28;112;327;5223;218;324;0,54;46,63;Chile;Latin America;"Pontificia Universidad Catolica de Valparaiso";"2008-2020";"Aquatic Science (Q3); Oceanography (Q3)"
181;5100154604;"Ius et Praxis";journal;"07180012, 07172877";0,283;Q2;7;35;105;1613;15;101;0,16;46,09;Chile;Latin America;"Universidad de Talca";"2001-2002, 2006-2020";"Law (Q2)"
182;19300156929;"Pesquisa Brasileira em Odontopediatria e Clinica Integrada";journal;"19834632, 15190501";0,283;Q3;12;64;150;1695;74;150;0,63;26,48;Brazil;Latin America;"Association of Support to Oral Health Research (APESB)";"2009-2020";"Dentistry (miscellaneous) (Q3); Pediatrics, Perinatology and Child Health (Q3)"
183;17500154725;"Acta Theologica";journal;"10158758";0,282;Q1;8;26;160;839;14;152;0,12;32,27;South Africa;Africa;"University of the Free State";"2002-2020";"Religious Studies (Q1)"
184;5800169372;"Revista de Economia Politica/Brazilian Journal of Political Economy";journal;"01013157";0,282;Q2;17;49;128;1502;51;127;0,40;30,65;Brazil;Latin America;"Centro de Economia Politica";"2007-2020";"Economics, Econometrics and Finance (miscellaneous) (Q2); Political Science and International Relations (Q2); Sociology and Political Science (Q2)"
185;28002;"Revista de Nutricao";journal;"14155273";0,282;Q3;36;70;203;2337;105;199;0,47;33,39;Brazil;Latin America;"";"2000-2020";"Medicine (miscellaneous) (Q3); Nutrition and Dietetics (Q3)"
186;145331;"Brazilian Archives of Biology and Technology";journal;"15168913";0,281;Q2;49;95;338;3738;350;336;0,82;39,35;Brazil;Latin America;"Instituto de Tecnologia do Parana";"1998-2020";"Multidisciplinary (Q2)"
187;19900193893;"Acta Limnologica Brasiliensia";journal;"01026712, 2179975X";0,280;Q3;16;39;113;1984;81;109;0,53;50,87;Brazil;Latin America;"Brazilian Society of Limnology";"2011-2020";"Aquatic Science (Q3); Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q3); Water Science and Technology (Q3)"
188;30008;"Revista da Escola de Enfermagem da U S P";journal;"00806234";0,279;Q3;28;101;508;2727;400;478;0,71;27,00;Brazil;Latin America;"University of Sao Paolo";"1967-2020";"Nursing (miscellaneous) (Q3)"
189;27644;"Curationis";journal;"03798577";0,276;Q3;21;23;136;0;84;134;0,53;0,00;South Africa;Africa;"Democratic Nursing Organisation of South Africa";"1978-2020";"Medicine (miscellaneous) (Q3)"
190;5100155097;"ACTA Paulista de Enfermagem";journal;"19820194, 01032100";0,275;Q2;21;91;289;2187;165;268;0,47;24,03;Brazil;Latin America;"Escola Paulista de Enfermagem, Universidade Federal de Sao Paulo";"2006-2014, 2017-2020";"Advanced and Specialized Nursing (Q2); Medical and Surgical Nursing (Q2)"
191;19400157009;"Investigacion Bibliotecologica";journal;"0187358X";0,274;Q2;10;44;110;1397;27;99;0,23;31,75;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"2008-2020";"Library and Information Sciences (Q2)"
192;5700164339;"Lua Nova";journal;"01026445";0,274;Q2;13;31;102;1184;26;98;0,24;38,19;Brazil;Latin America;"Cedec";"2006-2020";"Sociology and Political Science (Q2)"
193;21100212311;"Revista Brasileira de Saude e Producao Animal";journal;"15199940";0,273;Q3;12;56;255;1448;106;255;0,31;25,86;Brazil;Latin America;"Universidade Federal da Bahia";"2012-2020";"Animal Science and Zoology (Q3)"
194;19400157238;"Texto e Contexto Enfermagem";journal;"01040707, 1980265X";0,273;Q3;19;144;418;3987;248;409;0,55;27,69;Brazil;Latin America;"Universidade Federal de Santa Catarina";"2009-2015, 2017-2020";"Nursing (miscellaneous) (Q3)"
195;5800207832;"Estudios de Cultura Maya";journal;"01852574";0,272;Q1;6;32;36;1620;17;36;0,52;50,63;Mexico;Latin America;"UNAM, Instituto de Investigaciones Filologicas";"2013-2020";"Cultural Studies (Q1); Anthropology (Q2); Archeology (Q2); Archeology (arts and humanities) (Q2)"
196;11600153421;"Journal of Technology Management and Innovation";journal;"07182724";0,271;Q3;27;42;166;1632;142;165;0,68;38,86;Chile;Latin America;"Journal of Technology Management &amp; Innovation Group";"2008-2020";"Management of Technology and Innovation (Q3)"
197;19274;"Revista de Psiquiatria Clinica";journal;"1806938X, 01016083";0,271;Q3;25;38;102;1068;58;81;0,61;28,11;Brazil;Latin America;"Lemos Editorial e Graficos Ltda";"2000-2020";"Psychiatry and Mental Health (Q3)"
198;11900154360;"Revista INVI";journal;"07181299, 07188358";0,271;Q1;12;21;78;677;32;68;0,15;32,24;Chile;Latin America;"Instituto de la Vivienda";"2008-2020";"Architecture (Q1); Urban Studies (Q2)"
199;21100309828;"CoDAS";journal;"23171782";0,267;Q3;23;101;305;1163;132;278;0,33;11,51;Brazil;Latin America;"Brazilian Society of Speech-Language Pathology and Audiology";"2013-2020";"Otorhinolaryngology (Q3); Speech and Hearing (Q4)"
200;19900188004;"Observatorio";journal;"16465954, 08748810";0,267;Q3;11;42;135;1841;46;135;0,24;43,83;Portugal;Western Europe;"OberCom - Observatorio da Comunicacao";"2011-2019";"Communication (Q3); Computer Networks and Communications (Q3)"
201;27990;"Revista da Associacao Medica Brasileira";journal;"01044230";0,265;Q3;37;185;371;4996;281;328;0,64;27,01;Brazil;Latin America;"Associacao Medica Brasileira";"1976, 1992-2020";"Medicine (miscellaneous) (Q3)"
202;4900152713;"Revista de Economia e Sociologia Rural";journal;"01032003";0,265;Q3;16;40;132;1703;64;131;0,35;42,58;Brazil;Latin America;"Sociedade Brasileira de Economia e Sociologia Rural";"2006-2021";"Agronomy and Crop Science (Q3); Economics and Econometrics (Q3); Forestry (Q3); Social Sciences (miscellaneous) (Q3)"
203;52374;"Acta odontologica latinoamericana : AOL";journal;"03264815";0,264;Q3;17;0;95;0;47;95;0,46;0,00;Argentina;Latin America;"Acta Odontologica Latinoamericana";"1984-1986, 1990, 1993-1994, 1996-2016";"Medicine (miscellaneous) (Q3)"
204;21100211763;"Boletin de la Sociedad Argentina de Botanica";journal;"18512372, 0373580X";0,264;Q3;14;62;185;2536;77;185;0,30;40,90;Argentina;Latin America;"Sociedad Argentina de Botanica";"2006-2020";"Plant Science (Q3); Ecology, Evolution, Behavior and Systematics (Q4)"
205;21100242263;"Revista Brasileira de Meteorologia";journal;"19824351, 01027786";0,264;Q4;12;57;160;1924;86;156;0,45;33,75;Brazil;Latin America;"Sociedade Brasileira de Meteorologia";"2013-2020";"Atmospheric Science (Q4)"
206;21100781706;"South African Computer Journal";journal;"10157999, 23137835";0,264;Q3;6;30;9;1214;8;6;0,89;40,47;South Africa;Africa;"";"2016-2020";"Computer Networks and Communications (Q3); Computer Science Applications (Q3); Education (Q3); Human-Computer Interaction (Q3); Information Systems (Q3)"
207;5600153356;"Perfiles Latinoamericanos";journal;"01887653";0,263;Q3;9;32;64;1334;36;64;0,55;41,69;Mexico;Latin America;"FLASCO-MEXICO";"2008-2020";"Sociology and Political Science (Q3)"
208;21100239409;"Revista Ambiente e Agua";journal;"1980993X";0,263;Q3;13;84;240;2604;163;236;0,60;31,00;Brazil;Latin America;"Instituto de Pesquisas Ambientais em Bacias Hidrograficas (IPABHi)";"2013-2020";"Environmental Science (miscellaneous) (Q3); Public Health, Environmental and Occupational Health (Q3); Aquatic Science (Q4)"
209;5000160205;"Revista Cubana de Medicina General Integral";journal;"08642125";0,263;Q3;13;72;145;1606;57;135;0,46;22,31;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2004-2020";"Medicine (miscellaneous) (Q3)"
210;4900153106;"Revista Cubana de Salud Publica";journal;"08643466";0,262;Q3;13;58;204;1319;57;167;0,26;22,74;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2006-2020";"Public Health, Environmental and Occupational Health (Q3)"
211;21100784205;"Revista de la Educacion Superior";journal;"23959037, 01852760";0,262;Q3;8;25;83;1067;29;73;0,32;42,68;Mexico;Latin America;"Asociacion Nacional de Universidades e Instituciones de Educacion Superior A.C";"2014-2019";"Education (Q3)"
212;4700152458;"Iheringia - Serie Zoologia";journal;"00734721";0,260;Q3;27;92;145;3886;78;145;0,42;42,24;Brazil;Latin America;"Fundacao Zoobotanica do Rio Grande do Sul";"2001-2002, 2006-2020";"Animal Science and Zoology (Q3)"
213;18259;"Revista Medica de Chile";journal;"07176163, 00349887";0,259;Q3;38;246;750;6096;426;629;0,47;24,78;Chile;Latin America;"Sociedad Medica de Santiago";"1945-2020";"Medicine (miscellaneous) (Q3)"
214;5000155903;"Psicologia: Reflexao e Critica";journal;"01027972, 16787153";0,258;Q3;21;23;242;967;193;238;0,80;42,04;Switzerland;Western Europe;"Springer International Publishing AG";"2006-2020";"Psychology (miscellaneous) (Q3)"
215;11800154586;"Summa Phytopathologica";journal;"01005405, 19805454";0,258;Q3;14;66;198;1293;74;176;0,33;19,59;Brazil;Latin America;"Universidade Estadual Paulista (UNESP)";"2008-2020";"Plant Science (Q3)"
216;600147001;"Gerokomos";journal;"1134928X";0,257;Q3;11;40;105;927;33;93;0,15;23,18;Spain;Western Europe;"Spanish Publishers Associates";"2005-2020";"Geriatrics and Gerontology (Q3)"
217;21100201949;"Journal of Applied Research and Technology";journal;"16656423";0,255;Q2;30;67;226;1791;319;225;1,35;26,73;Mexico;Latin America;"Centro de Ciencias Aplicadas y Desarrollo Tecnologico, Universidad Nacional Autonoma de Mexico";"2008-2020";"Engineering (miscellaneous) (Q2)"
